e01,e02,e03,e04,e05,e06,e07,e08,e09,e10,e11,e12,timestamp,e13
5429.0,18.0,603.0,10436.0,224.0,16361.0,90.0,67664.0,5002.0,712264.0,56657.0,20159.0,1536339000000,0.0
5216.0,15.0,444.0,9603.0,195.0,15888.0,76.0,65772.0,4801.0,661629.0,52169.0,23070.0,1536339300000,4.0
6974.0,12.0,531.0,11390.0,253.0,14459.0,93.0,78956.0,6441.0,614149.0,62191.0,28117.0,1536339600000,16.0
6194.0,11.0,528.0,11294.0,244.0,13548.0,80.0,72727.0,5636.0,567862.0,84080.0,33739.0,1536339900000,0.0
5951.0,12.0,368.0,10158.0,232.0,13033.0,95.0,70845.0,5329.0,514184.0,113415.0,39957.0,1536340200000,0.0
5804.0,9.0,435.0,10079.0,245.0,12618.0,69.0,78196.0,4950.0,478077.0,123473.0,41155.0,1536340500000,1.0
5909.0,16.0,419.0,10552.0,273.0,12106.0,118.0,77116.0,5431.0,453459.0,111800.0,43629.0,1536340800000,1.0
5699.0,15.0,510.0,9194.0,224.0,10706.0,80.0,86449.0,4768.0,419008.0,121362.0,47345.0,1536341100000,0.0
5807.0,9.0,426.0,9076.0,262.0,9838.0,77.0,68716.0,4586.0,397350.0,118282.0,42252.0,1536341400000,0.0
4801.0,8.0,313.0,9157.0,307.0,9490.0,45.0,64686.0,4127.0,371404.0,111916.0,42398.0,1536341700000,1.0
4717.0,13.0,370.0,9149.0,230.0,9881.0,58.0,67606.0,4234.0,347429.0,105840.0,44884.0,1536342000000,0.0
4507.0,7.0,424.0,12430.0,213.0,8381.0,59.0,75124.0,3983.0,328739.0,107792.0,48696.0,1536342300000,0.0
3820.0,7.0,401.0,9599.0,274.0,8066.0,58.0,60935.0,3173.0,310556.0,88942.0,41294.0,1536342600000,2.0
2864.0,13.0,391.0,6267.0,175.0,8302.0,58.0,49367.0,2340.0,301610.0,48334.0,11832.0,1536342900000,8.0
2469.0,12.0,257.0,4809.0,123.0,7755.0,56.0,43640.0,2069.0,277966.0,41442.0,9239.0,1536343200000,20.0
2334.0,6.0,290.0,4302.0,149.0,7523.0,51.0,40891.0,1818.0,264994.0,49694.0,8202.0,1536343500000,0.0
2026.0,7.0,301.0,3614.0,100.0,6624.0,61.0,38013.0,1651.0,244361.0,50686.0,8490.0,1536343800000,0.0
1768.0,9.0,320.0,3758.0,100.0,6187.0,77.0,38927.0,1541.0,238670.0,49384.0,6388.0,1536344100000,1.0
1903.0,4.0,190.0,3532.0,112.0,5505.0,42.0,34864.0,1553.0,225364.0,21731.0,4503.0,1536344400000,0.0
1823.0,9.0,243.0,3552.0,98.0,6183.0,61.0,32945.0,1609.0,216731.0,19721.0,3086.0,1536344700000,0.0
1663.0,7.0,253.0,3466.0,141.0,5923.0,49.0,33642.0,1267.0,214352.0,16967.0,3390.0,1536345000000,1.0
1606.0,11.0,184.0,2923.0,98.0,5606.0,39.0,33573.0,1251.0,196734.0,15664.0,3098.0,1536345300000,0.0
1737.0,8.0,186.0,2988.0,87.0,5180.0,49.0,32468.0,1335.0,191999.0,14396.0,2984.0,1536345600000,0.0
1636.0,8.0,241.0,2836.0,87.0,5394.0,25.0,32649.0,1288.0,180594.0,13102.0,3458.0,1536345900000,0.0
1597.0,4.0,168.0,2916.0,88.0,4904.0,43.0,30886.0,1179.0,171402.0,11248.0,2797.0,1536346200000,3.0
1600.0,8.0,173.0,2594.0,90.0,5085.0,17.0,31526.0,1166.0,169213.0,10735.0,3293.0,1536346500000,8.0
1948.0,7.0,285.0,3076.0,100.0,4323.0,33.0,34121.0,1393.0,168824.0,9383.0,2610.0,1536346800000,18.0
1521.0,8.0,190.0,3033.0,73.0,3798.0,19.0,32253.0,1219.0,159990.0,10704.0,3833.0,1536347100000,0.0
1660.0,9.0,162.0,3438.0,71.0,4137.0,24.0,35978.0,1127.0,155934.0,12163.0,2962.0,1536347400000,0.0
1400.0,4.0,171.0,2992.0,62.0,4173.0,21.0,31868.0,1095.0,154608.0,10025.0,2468.0,1536347700000,0.0
1381.0,6.0,206.0,2816.0,122.0,3728.0,20.0,31662.0,1087.0,146370.0,10275.0,3645.0,1536348000000,0.0
1514.0,3.0,230.0,3030.0,119.0,4245.0,24.0,32798.0,1204.0,146958.0,8255.0,3046.0,1536348300000,0.0
1323.0,10.0,251.0,2796.0,115.0,4287.0,41.0,32271.0,1048.0,146110.0,8445.0,2903.0,1536348600000,0.0
1396.0,5.0,185.0,2534.0,92.0,3901.0,40.0,31052.0,1072.0,145986.0,7267.0,3258.0,1536348900000,0.0
1293.0,5.0,167.0,2751.0,78.0,3764.0,26.0,29615.0,1045.0,140424.0,8025.0,2784.0,1536349200000,0.0
1349.0,4.0,198.0,2777.0,83.0,3638.0,19.0,31004.0,1118.0,143332.0,6786.0,2777.0,1536349500000,0.0
1247.0,4.0,176.0,2893.0,99.0,3394.0,28.0,31900.0,1123.0,131362.0,6767.0,2736.0,1536349800000,5.0
1338.0,5.0,256.0,2577.0,66.0,3598.0,33.0,29353.0,1170.0,139609.0,6585.0,2952.0,1536350100000,13.0
1359.0,4.0,179.0,2749.0,81.0,3416.0,54.0,30464.0,1085.0,136718.0,6849.0,2721.0,1536350400000,11.0
1136.0,2.0,160.0,2724.0,65.0,2949.0,48.0,29765.0,968.0,133609.0,7412.0,3220.0,1536350700000,0.0
1342.0,6.0,150.0,2443.0,73.0,3495.0,24.0,28658.0,1015.0,138519.0,8753.0,2583.0,1536351000000,0.0
1321.0,8.0,170.0,2558.0,59.0,3259.0,35.0,31015.0,1090.0,134600.0,7458.0,2738.0,1536351300000,0.0
1325.0,6.0,182.0,2430.0,70.0,2820.0,19.0,32626.0,979.0,138064.0,6738.0,3397.0,1536351600000,0.0
1245.0,3.0,194.0,2468.0,61.0,3408.0,19.0,33501.0,1104.0,142774.0,6798.0,3220.0,1536351900000,0.0
1297.0,6.0,147.0,2841.0,103.0,3248.0,16.0,30786.0,891.0,143684.0,6588.0,3070.0,1536352200000,0.0
1169.0,7.0,171.0,3258.0,68.0,3211.0,33.0,30340.0,956.0,144994.0,5754.0,3678.0,1536352500000,0.0
1205.0,7.0,289.0,2763.0,83.0,3388.0,20.0,31237.0,1010.0,150817.0,6917.0,2558.0,1536352800000,0.0
1335.0,17.0,199.0,2879.0,95.0,3474.0,34.0,33786.0,961.0,154964.0,6593.0,3176.0,1536353100000,0.0
1234.0,7.0,247.0,3018.0,94.0,3465.0,24.0,33361.0,940.0,159282.0,6207.0,3349.0,1536353400000,1.0
1209.0,6.0,166.0,2808.0,98.0,3839.0,31.0,32113.0,931.0,176820.0,5936.0,3433.0,1536353700000,5.0
1268.0,9.0,244.0,2656.0,88.0,3966.0,35.0,34245.0,1023.0,179836.0,7427.0,3178.0,1536354000000,12.0
1372.0,14.0,224.0,2784.0,70.0,4378.0,28.0,33619.0,969.0,192932.0,7261.0,3700.0,1536354300000,0.0
1396.0,5.0,266.0,2764.0,97.0,4999.0,35.0,35545.0,1071.0,199112.0,6583.0,4567.0,1536354600000,0.0
1339.0,13.0,290.0,2697.0,72.0,5454.0,37.0,36778.0,1043.0,222437.0,6585.0,3428.0,1536354900000,0.0
1464.0,9.0,263.0,2824.0,84.0,5384.0,50.0,34832.0,1143.0,244391.0,7386.0,3840.0,1536355200000,0.0
1487.0,12.0,318.0,2912.0,96.0,5892.0,37.0,38174.0,1123.0,250585.0,6916.0,3661.0,1536355500000,0.0
2091.0,9.0,327.0,3948.0,85.0,6669.0,33.0,42518.0,1527.0,284253.0,8058.0,4541.0,1536355800000,0.0
1847.0,7.0,382.0,3033.0,87.0,7638.0,35.0,42172.0,1332.0,311319.0,9162.0,3583.0,1536356100000,0.0
1963.0,21.0,426.0,4613.0,85.0,7484.0,47.0,42875.0,1366.0,345214.0,11652.0,4458.0,1536356400000,0.0
2160.0,16.0,596.0,3205.0,110.0,8342.0,33.0,46218.0,1619.0,373048.0,11603.0,4771.0,1536356700000,1.0
2271.0,5.0,491.0,3448.0,123.0,9302.0,55.0,47064.0,1595.0,418364.0,13437.0,5480.0,1536357000000,0.0
2408.0,13.0,569.0,3454.0,142.0,9802.0,99.0,57670.0,1763.0,458928.0,13396.0,7155.0,1536357300000,8.0
2735.0,9.0,582.0,3776.0,139.0,12104.0,72.0,54431.0,2065.0,506087.0,16052.0,6963.0,1536357600000,22.0
2823.0,21.0,609.0,4411.0,140.0,12391.0,84.0,56310.0,2244.0,553897.0,15788.0,7269.0,1536357900000,0.0
2894.0,21.0,714.0,4408.0,148.0,13565.0,78.0,55225.0,2340.0,599283.0,17270.0,7059.0,1536358200000,0.0
3374.0,24.0,729.0,5321.0,135.0,14556.0,77.0,57663.0,2655.0,651039.0,18667.0,7454.0,1536358500000,0.0
3453.0,15.0,778.0,5441.0,162.0,15387.0,103.0,64221.0,2598.0,668044.0,19482.0,8259.0,1536358800000,0.0
3372.0,30.0,944.0,5373.0,170.0,16925.0,103.0,63593.0,2586.0,718416.0,18405.0,7427.0,1536359100000,0.0
3681.0,27.0,952.0,5526.0,176.0,18360.0,148.0,64883.0,2877.0,790573.0,21438.0,6650.0,1536359400000,5.0
3670.0,17.0,1115.0,5911.0,156.0,19851.0,139.0,66479.0,3032.0,821128.0,21905.0,7103.0,1536359700000,0.0
3978.0,27.0,850.0,6092.0,199.0,21647.0,119.0,75279.0,3313.0,859588.0,25403.0,8622.0,1536360000000,0.0
3811.0,31.0,886.0,6279.0,174.0,20863.0,133.0,77298.0,3082.0,889265.0,26383.0,9309.0,1536360300000,2.0
4146.0,27.0,1043.0,6395.0,182.0,21626.0,145.0,77014.0,3354.0,916013.0,26704.0,9226.0,1536360600000,3.0
4294.0,27.0,993.0,6557.0,182.0,22791.0,131.0,85917.0,3367.0,955395.0,29728.0,9200.0,1536360900000,6.0
4315.0,28.0,1111.0,6786.0,190.0,23609.0,160.0,78347.0,3679.0,980261.0,25332.0,9599.0,1536361200000,39.0
4496.0,30.0,1119.0,7171.0,185.0,24363.0,207.0,76263.0,3647.0,1010862.0,25211.0,10782.0,1536361500000,0.0
4521.0,33.0,1371.0,7419.0,194.0,24858.0,187.0,76492.0,3643.0,1023650.0,24814.0,12183.0,1536361800000,0.0
5035.0,27.0,1321.0,7730.0,218.0,25773.0,150.0,79369.0,4227.0,1045041.0,22098.0,11188.0,1536362100000,0.0
5166.0,28.0,1297.0,8898.0,211.0,26760.0,199.0,105115.0,4195.0,1068051.0,25113.0,8289.0,1536362400000,0.0
5354.0,29.0,1321.0,8180.0,219.0,26879.0,198.0,87173.0,4481.0,1074674.0,23216.0,11280.0,1536362700000,0.0
5631.0,32.0,1320.0,9565.0,252.0,28850.0,239.0,83146.0,4803.0,1108422.0,24205.0,11066.0,1536363000000,0.0
5428.0,27.0,1324.0,8904.0,223.0,29952.0,169.0,81755.0,4523.0,1127814.0,24658.0,10718.0,1536363300000,0.0
5541.0,35.0,1236.0,8980.0,254.0,31382.0,366.0,85141.0,4968.0,1121965.0,23901.0,10642.0,1536363600000,0.0
6056.0,47.0,1529.0,9967.0,252.0,30814.0,221.0,95408.0,5396.0,1145996.0,26749.0,12583.0,1536363900000,0.0
6360.0,46.0,1611.0,10289.0,269.0,30760.0,177.0,97293.0,5242.0,1157797.0,29565.0,11300.0,1536364200000,0.0
5989.0,30.0,1357.0,9753.0,268.0,31632.0,173.0,104301.0,5439.0,1164783.0,23993.0,11268.0,1536364500000,6.0
6658.0,34.0,1627.0,10964.0,304.0,30350.0,296.0,125524.0,6123.0,1201381.0,27842.0,13049.0,1536364800000,25.0
7358.0,31.0,1624.0,11804.0,318.0,30879.0,213.0,147648.0,6394.0,1220952.0,27822.0,10604.0,1536365100000,0.0
7042.0,26.0,1474.0,11563.0,325.0,32190.0,290.0,178241.0,6284.0,1242450.0,26521.0,13118.0,1536365400000,0.0
7430.0,29.0,1638.0,12932.0,272.0,31534.0,247.0,191360.0,6628.0,1255248.0,28852.0,11758.0,1536365700000,0.0
7255.0,35.0,1547.0,12623.0,287.0,32630.0,183.0,167471.0,6740.0,1282864.0,24648.0,13157.0,1536366000000,0.0
7694.0,25.0,1459.0,12142.0,367.0,32271.0,169.0,107742.0,6693.0,1301244.0,25533.0,13580.0,1536366300000,0.0
7978.0,32.0,1611.0,13148.0,430.0,30724.0,194.0,102058.0,7191.0,1290002.0,25999.0,13501.0,1536366600000,0.0
8244.0,47.0,1539.0,13247.0,366.0,32999.0,183.0,141381.0,7452.0,1312085.0,26801.0,12463.0,1536366900000,0.0
8580.0,33.0,1700.0,13415.0,437.0,32015.0,150.0,123078.0,7553.0,1350225.0,28426.0,11234.0,1536367200000,0.0
8721.0,35.0,1737.0,14103.0,441.0,31337.0,178.0,126380.0,8031.0,1364080.0,26938.0,12362.0,1536367500000,0.0
9300.0,48.0,1843.0,14509.0,377.0,30876.0,146.0,148415.0,8367.0,1368709.0,27717.0,10348.0,1536367800000,0.0
10183.0,47.0,1890.0,15682.0,391.0,30968.0,173.0,147207.0,9509.0,1384505.0,29402.0,10344.0,1536368100000,3.0
12166.0,43.0,1812.0,17451.0,455.0,36711.0,259.0,172830.0,10797.0,1431211.0,30657.0,12437.0,1536368400000,47.0
11283.0,39.0,2008.0,16709.0,444.0,36306.0,318.0,125211.0,10121.0,1456798.0,32157.0,12437.0,1536368700000,0.0
10946.0,22.0,2019.0,17052.0,406.0,33950.0,323.0,172630.0,9803.0,1496054.0,31785.0,11093.0,1536369000000,0.0
11722.0,48.0,1891.0,17157.0,363.0,34625.0,292.0,153870.0,10131.0,1505108.0,30121.0,10103.0,1536369300000,0.0
10925.0,41.0,2442.0,17089.0,321.0,32283.0,384.0,144220.0,9930.0,1508741.0,29836.0,9641.0,1536369600000,0.0
11570.0,35.0,2040.0,17985.0,303.0,33899.0,251.0,144545.0,10193.0,1538940.0,32688.0,8816.0,1536369900000,0.0
11906.0,29.0,2084.0,18081.0,334.0,34415.0,331.0,150435.0,10901.0,1612623.0,37055.0,12161.0,1536370200000,0.0
11316.0,33.0,2052.0,18530.0,338.0,33952.0,276.0,117132.0,10346.0,1594377.0,33230.0,13667.0,1536370500000,0.0
12184.0,36.0,2119.0,18298.0,303.0,36762.0,288.0,175165.0,10962.0,1607591.0,29535.0,10262.0,1536370800000,0.0
12003.0,35.0,1980.0,18205.0,351.0,35510.0,243.0,160388.0,10616.0,1618551.0,29185.0,11143.0,1536371100000,0.0
11986.0,35.0,2440.0,18421.0,289.0,33060.0,281.0,162863.0,10817.0,1612957.0,30379.0,11700.0,1536371400000,0.0
13234.0,51.0,2396.0,20506.0,364.0,45450.0,270.0,192004.0,11692.0,1740533.0,34988.0,12689.0,1536371700000,0.0
13896.0,54.0,2260.0,21376.0,372.0,36668.0,430.0,187986.0,12066.0,1784601.0,36813.0,13249.0,1536372000000,31.0
13514.0,55.0,2534.0,21248.0,298.0,36263.0,441.0,193381.0,12218.0,1738755.0,34792.0,13797.0,1536372300000,0.0
12704.0,58.0,2335.0,20819.0,348.0,36595.0,445.0,183089.0,11630.0,1691019.0,34072.0,11501.0,1536372600000,0.0
12695.0,53.0,2261.0,20337.0,302.0,35982.0,461.0,153849.0,11285.0,1687543.0,34315.0,11759.0,1536372900000,0.0
12201.0,39.0,2389.0,20319.0,315.0,36444.0,400.0,178991.0,11147.0,1700767.0,32078.0,10828.0,1536373200000,0.0
12630.0,44.0,2578.0,19914.0,296.0,35684.0,286.0,180951.0,11046.0,1698634.0,31554.0,13153.0,1536373500000,0.0
12968.0,48.0,2286.0,20871.0,390.0,35487.0,318.0,187839.0,11596.0,1705121.0,31497.0,13691.0,1536373800000,0.0
12772.0,54.0,2549.0,20236.0,330.0,33541.0,259.0,188909.0,11066.0,1674416.0,30157.0,12412.0,1536374100000,0.0
12364.0,50.0,2144.0,19938.0,337.0,32382.0,408.0,199066.0,10812.0,1686255.0,28614.0,12564.0,1536374400000,0.0
12774.0,41.0,2202.0,20082.0,343.0,34610.0,391.0,184262.0,11133.0,1656695.0,28284.0,14557.0,1536374700000,0.0
12814.0,42.0,2440.0,20425.0,377.0,36157.0,212.0,156922.0,11601.0,1699574.0,29400.0,10375.0,1536375000000,2.0
13119.0,59.0,2208.0,19388.0,338.0,34042.0,132.0,180328.0,11160.0,1722718.0,28782.0,12518.0,1536375300000,0.0
13101.0,41.0,2285.0,21178.0,343.0,37167.0,533.0,155874.0,11647.0,1712655.0,30813.0,10003.0,1536375600000,52.0
12782.0,35.0,2123.0,19604.0,333.0,35006.0,688.0,151886.0,10872.0,1721431.0,31288.0,10261.0,1536375900000,0.0
12541.0,49.0,2199.0,20250.0,327.0,35050.0,767.0,156909.0,10978.0,1677208.0,29363.0,11632.0,1536376200000,0.0
13515.0,38.0,2333.0,20127.0,338.0,31851.0,447.0,165446.0,11188.0,1688967.0,31315.0,11607.0,1536376500000,0.0
12606.0,42.0,2107.0,20393.0,298.0,32627.0,401.0,152917.0,11108.0,1685263.0,28788.0,10961.0,1536376800000,0.0
12695.0,41.0,2096.0,19729.0,320.0,32980.0,382.0,139506.0,11187.0,1666269.0,28692.0,10060.0,1536377100000,0.0
12295.0,41.0,2180.0,19688.0,360.0,31896.0,324.0,161489.0,10265.0,1601260.0,27875.0,11212.0,1536377400000,0.0
12125.0,41.0,2073.0,21501.0,341.0,30521.0,285.0,140163.0,11098.0,1579151.0,27032.0,11880.0,1536377700000,0.0
12436.0,37.0,1979.0,18693.0,326.0,32253.0,290.0,158245.0,10622.0,1604478.0,28485.0,9939.0,1536378000000,0.0
12411.0,41.0,2156.0,19356.0,319.0,31033.0,265.0,159360.0,10888.0,1586089.0,29751.0,10613.0,1536378300000,0.0
12185.0,48.0,2087.0,19529.0,333.0,31961.0,227.0,161136.0,10930.0,1594445.0,30868.0,12140.0,1536378600000,0.0
11760.0,55.0,2001.0,19673.0,338.0,30137.0,300.0,149381.0,10348.0,1571206.0,29602.0,10334.0,1536378900000,0.0
13519.0,48.0,1994.0,20088.0,377.0,30215.0,389.0,151729.0,12009.0,1554361.0,28900.0,9802.0,1536379200000,24.0
12709.0,33.0,2335.0,19763.0,369.0,30580.0,394.0,165944.0,10733.0,1514686.0,26707.0,10960.0,1536379500000,0.0
11982.0,47.0,2054.0,18195.0,359.0,31709.0,340.0,121660.0,10572.0,1524113.0,27096.0,12166.0,1536379800000,0.0
12489.0,48.0,2238.0,18135.0,379.0,30961.0,350.0,133238.0,10544.0,1507367.0,29923.0,11620.0,1536380100000,0.0
11791.0,48.0,1852.0,18553.0,412.0,29865.0,306.0,167158.0,10033.0,1531911.0,33039.0,13076.0,1536380400000,0.0
11937.0,50.0,1877.0,19171.0,363.0,29091.0,272.0,168039.0,10381.0,1526601.0,31957.0,9990.0,1536380700000,0.0
12266.0,47.0,1880.0,18722.0,346.0,31477.0,303.0,141515.0,10813.0,1529634.0,30822.0,9835.0,1536381000000,0.0
11854.0,49.0,1881.0,19256.0,357.0,36753.0,279.0,135196.0,10515.0,1522623.0,29328.0,10868.0,1536381300000,0.0
12142.0,52.0,1683.0,18015.0,381.0,35727.0,233.0,116784.0,10186.0,1533814.0,31659.0,10723.0,1536381600000,0.0
11788.0,43.0,1993.0,18186.0,377.0,39874.0,157.0,157723.0,10107.0,1530108.0,29168.0,10156.0,1536381900000,0.0
12301.0,51.0,1738.0,18135.0,388.0,35829.0,231.0,150689.0,10130.0,1540446.0,30229.0,10262.0,1536382200000,0.0
12300.0,51.0,1712.0,17134.0,362.0,33912.0,221.0,122744.0,9731.0,1525179.0,30864.0,11073.0,1536382500000,1.0
12758.0,40.0,1897.0,17808.0,375.0,38104.0,336.0,156395.0,10160.0,1529854.0,31128.0,11256.0,1536382800000,42.0
12192.0,51.0,1899.0,17378.0,332.0,36938.0,280.0,162480.0,9706.0,1529881.0,31455.0,11505.0,1536383100000,0.0
12239.0,42.0,2029.0,17274.0,331.0,37311.0,264.0,180472.0,9628.0,1530476.0,31958.0,11113.0,1536383400000,0.0
12461.0,49.0,1852.0,18362.0,379.0,35681.0,274.0,156979.0,9974.0,1528342.0,31466.0,9000.0,1536383700000,0.0
11543.0,46.0,1681.0,18903.0,367.0,33396.0,243.0,129178.0,9741.0,1530980.0,30942.0,10374.0,1536384000000,0.0
11487.0,32.0,2059.0,20632.0,341.0,35567.0,152.0,132923.0,9989.0,1526732.0,28111.0,11469.0,1536384300000,0.0
11616.0,42.0,1853.0,18485.0,336.0,33755.0,140.0,137243.0,9605.0,1498498.0,27127.0,10296.0,1536384600000,0.0
11716.0,55.0,1953.0,18815.0,330.0,33873.0,126.0,112222.0,9819.0,1498041.0,28493.0,10764.0,1536384900000,0.0
11351.0,33.0,1872.0,17758.0,299.0,32706.0,206.0,108876.0,9774.0,1462602.0,28028.0,11641.0,1536385200000,0.0
11228.0,34.0,1651.0,18311.0,337.0,32774.0,122.0,102734.0,10227.0,1479191.0,30708.0,9481.0,1536385500000,0.0
11706.0,39.0,2179.0,17903.0,322.0,32871.0,149.0,129130.0,10103.0,1458261.0,28802.0,11224.0,1536385800000,0.0
11619.0,51.0,1793.0,18530.0,303.0,33267.0,206.0,125952.0,9948.0,1467631.0,28694.0,10713.0,1536386100000,2.0
12213.0,45.0,1867.0,18519.0,390.0,34084.0,404.0,142651.0,10797.0,1479334.0,31893.0,10376.0,1536386400000,25.0
12088.0,46.0,1889.0,18640.0,314.0,33469.0,407.0,155355.0,10621.0,1462970.0,29329.0,9000.0,1536386700000,0.0
11765.0,38.0,1955.0,18049.0,309.0,32676.0,406.0,150472.0,10132.0,1459684.0,29017.0,9861.0,1536387000000,0.0
11842.0,40.0,2051.0,17903.0,336.0,34740.0,422.0,109451.0,10171.0,1491819.0,29409.0,8833.0,1536387300000,0.0
11579.0,36.0,1880.0,18905.0,338.0,33843.0,361.0,126933.0,10235.0,1466846.0,30066.0,8624.0,1536387600000,0.0
11745.0,50.0,1833.0,18426.0,319.0,31907.0,286.0,133947.0,10317.0,1468756.0,31628.0,10216.0,1536387900000,0.0
12030.0,41.0,2050.0,18338.0,363.0,31581.0,246.0,142237.0,10390.0,1462583.0,33056.0,8734.0,1536388200000,0.0
11824.0,27.0,2056.0,19573.0,351.0,34790.0,206.0,142215.0,10538.0,1465645.0,30573.0,11404.0,1536388500000,0.0
11807.0,41.0,2174.0,21712.0,304.0,34669.0,199.0,164577.0,10728.0,1453026.0,29171.0,10661.0,1536388800000,0.0
11870.0,39.0,2003.0,20653.0,321.0,33198.0,211.0,140371.0,10288.0,1466091.0,29422.0,9521.0,1536389100000,0.0
11971.0,47.0,1938.0,20581.0,344.0,32357.0,229.0,179175.0,10470.0,1501694.0,29859.0,9482.0,1536389400000,0.0
11737.0,36.0,1908.0,21562.0,384.0,33454.0,217.0,178895.0,10365.0,1486966.0,32493.0,8825.0,1536389700000,3.0
13273.0,34.0,2206.0,22183.0,426.0,31177.0,482.0,156437.0,11543.0,1484214.0,29454.0,10816.0,1536390000000,22.0
13207.0,47.0,2019.0,19503.0,355.0,32809.0,410.0,156286.0,11596.0,1489316.0,28816.0,9573.0,1536390300000,0.0
12863.0,41.0,1944.0,19417.0,390.0,33971.0,338.0,127410.0,11113.0,1522407.0,30035.0,8974.0,1536390600000,0.0
12843.0,46.0,2245.0,18821.0,405.0,33423.0,325.0,120571.0,11222.0,1509193.0,30139.0,8688.0,1536390900000,0.0
12916.0,47.0,2203.0,18815.0,319.0,33607.0,322.0,131441.0,10830.0,1520752.0,33564.0,10243.0,1536391200000,0.0
12259.0,29.0,2234.0,19380.0,318.0,29933.0,325.0,129600.0,10561.0,1496968.0,31350.0,10865.0,1536391500000,0.0
13155.0,47.0,1935.0,20758.0,289.0,30704.0,386.0,155115.0,11443.0,1495351.0,31096.0,9922.0,1536391800000,0.0
12091.0,43.0,2027.0,19674.0,307.0,32083.0,327.0,150048.0,11067.0,1559057.0,32577.0,8499.0,1536392100000,0.0
11909.0,31.0,2104.0,19070.0,359.0,33598.0,392.0,152103.0,10894.0,1555113.0,35681.0,10663.0,1536392400000,0.0
12151.0,29.0,1909.0,19498.0,298.0,32806.0,249.0,181522.0,11081.0,1589291.0,33100.0,9833.0,1536392700000,0.0
12577.0,51.0,1986.0,20295.0,311.0,32960.0,311.0,146756.0,11093.0,1587954.0,31202.0,11307.0,1536393000000,1.0
12221.0,33.0,1990.0,18690.0,291.0,31016.0,253.0,131583.0,10608.0,1576675.0,30289.0,10060.0,1536393300000,3.0
13193.0,35.0,2019.0,20539.0,332.0,32898.0,518.0,131858.0,11272.0,1573123.0,33845.0,9641.0,1536393600000,42.0
13279.0,39.0,2041.0,19651.0,335.0,30975.0,500.0,147282.0,11367.0,1531576.0,30367.0,12685.0,1536393900000,0.0
12789.0,33.0,1965.0,20370.0,415.0,32650.0,388.0,139863.0,11510.0,1513820.0,29857.0,10028.0,1536394200000,0.0
12522.0,26.0,1877.0,19449.0,363.0,30846.0,331.0,119331.0,10973.0,1480212.0,30036.0,9095.0,1536394500000,0.0
12324.0,41.0,1977.0,18963.0,331.0,30565.0,326.0,150744.0,10946.0,1475345.0,29239.0,9104.0,1536394800000,0.0
12357.0,33.0,1857.0,19665.0,387.0,31612.0,188.0,116679.0,10954.0,1461984.0,30211.0,9380.0,1536395100000,0.0
12411.0,48.0,1700.0,18759.0,364.0,31698.0,204.0,158897.0,10764.0,1441743.0,27537.0,9331.0,1536395400000,0.0
12046.0,44.0,2375.0,18123.0,313.0,32991.0,128.0,146861.0,10444.0,1457597.0,28137.0,10103.0,1536395700000,1.0
11593.0,37.0,2096.0,18800.0,323.0,32219.0,131.0,156279.0,10412.0,1474863.0,27866.0,10688.0,1536396000000,0.0
12055.0,35.0,2080.0,18403.0,318.0,31585.0,144.0,158900.0,10270.0,1487133.0,26802.0,9614.0,1536396300000,0.0
11848.0,44.0,2217.0,18588.0,299.0,32849.0,107.0,140439.0,10310.0,1448044.0,25649.0,8625.0,1536396600000,0.0
11793.0,42.0,2172.0,20030.0,322.0,30702.0,130.0,168606.0,10916.0,1449241.0,27574.0,9113.0,1536396900000,0.0
12127.0,39.0,1895.0,20413.0,384.0,31107.0,339.0,177448.0,11188.0,1432353.0,25360.0,8293.0,1536397200000,40.0
11885.0,39.0,1998.0,19762.0,363.0,29599.0,523.0,213197.0,10752.0,1428319.0,23974.0,9545.0,1536397500000,0.0
12036.0,34.0,2108.0,18237.0,341.0,30636.0,531.0,123851.0,10320.0,1406237.0,26180.0,9354.0,1536397800000,0.0
11596.0,50.0,2009.0,18101.0,313.0,28742.0,356.0,120508.0,10185.0,1412917.0,27161.0,9680.0,1536398100000,0.0
11699.0,45.0,2020.0,17866.0,253.0,30593.0,362.0,149804.0,9932.0,1409274.0,25705.0,9271.0,1536398400000,0.0
11739.0,37.0,1953.0,17879.0,292.0,29837.0,275.0,129352.0,10081.0,1391807.0,24990.0,10565.0,1536398700000,0.0
11484.0,26.0,1978.0,18393.0,267.0,28168.0,298.0,120871.0,10224.0,1380835.0,27201.0,9219.0,1536399000000,0.0
11893.0,31.0,1931.0,18010.0,270.0,29080.0,279.0,122883.0,9821.0,1365096.0,25403.0,10384.0,1536399300000,0.0
11307.0,41.0,2058.0,17242.0,261.0,30024.0,277.0,134875.0,9512.0,1357335.0,24088.0,11532.0,1536399600000,0.0
11215.0,29.0,1779.0,16988.0,310.0,27948.0,423.0,126174.0,9773.0,1331847.0,26225.0,10486.0,1536399900000,0.0
11693.0,38.0,2034.0,17323.0,282.0,28115.0,219.0,135910.0,9756.0,1338143.0,25406.0,11016.0,1536400200000,0.0
10674.0,31.0,2002.0,17316.0,234.0,28459.0,208.0,154031.0,9455.0,1307494.0,27843.0,10543.0,1536400500000,0.0
11771.0,51.0,2089.0,17780.0,250.0,27365.0,344.0,138925.0,10174.0,1273639.0,31226.0,8961.0,1536400800000,28.0
