timestamp,c1,c2,c3,c4,c5,c6,c7,c8,c1_prediction,c2_prediction,c3_prediction,c4_prediction,c5_prediction,c6_prediction,c7_prediction,c8_prediction
1536409500000,514133.0,530.0,4539.0,19765.0,1159106.0,22.0,418.0,1.0,,,,,,,,
1536409800000,506020.0,395.0,6126.0,26408.0,1157530.0,11.0,411.0,2.0,,,,,,,,
1536410100000,518082.0,661.0,5799.0,16400.0,1169285.0,17.0,455.0,3.0,,,,,,,,
1536410400000,512032.0,592.0,4683.0,13475.0,1187260.0,2.0,440.0,,,,,,,,,
1536410700000,511340.0,377.0,5247.0,14841.0,1226598.0,60.0,522.0,,,,,,,,,
1536411000000,514760.0,596.0,4275.0,14380.0,1218427.0,55.0,673.0,1.0,,,,,,,,
1536411300000,514238.0,604.0,5801.0,15606.0,1221449.0,4.0,467.0,,,,,,,,,
1536411600000,532619.0,699.0,4715.0,15349.0,1227120.0,6.0,653.0,9.0,,,,,,,,
1536411900000,506228.0,528.0,5058.0,15352.0,1242284.0,,577.0,28.0,,,,,,,,
1536412200000,511431.0,534.0,4554.0,17229.0,1234406.0,4.0,573.0,12.0,,,,,,,,
1536412500000,524232.0,583.0,4271.0,20892.0,1248577.0,11.0,556.0,2.0,,,,,,,,
1536412800000,523377.0,423.0,4193.0,22836.0,1240981.0,14.0,479.0,1.0,,,,,,,,
1536413100000,546101.0,425.0,4466.0,18869.0,1243841.0,5.0,589.0,1.0,,,,,,,,
1536413400000,534206.0,432.0,4786.0,18351.0,1250397.0,10.0,354.0,,,,,,,,,
1536413700000,524908.0,335.0,5340.0,17907.0,1272813.0,14.0,408.0,,,,,,,,,
1536414000000,514426.0,440.0,6234.0,16247.0,1272589.0,5.0,536.0,1.0,,,,,,,,
1536414300000,537284.0,216.0,4926.0,15256.0,1255287.0,20.0,617.0,1.0,,,,,,,,
1536414600000,518319.0,400.0,5638.0,17027.0,1254031.0,15.0,599.0,,,,,,,,,
1536414900000,536880.0,282.0,5959.0,17643.0,1231822.0,19.0,604.0,1.0,,,,,,,,
1536415200000,552091.0,609.0,5429.0,17532.0,1277004.0,11.0,579.0,6.0,,,,,,,,
1536415500000,558804.0,535.0,5546.0,16646.0,1257996.0,4.0,588.0,,,,,,,,,
1536415800000,524652.0,303.0,5840.0,15694.0,1239018.0,27.0,541.0,49.0,,,,,,,,
1536416100000,521685.0,361.0,7145.0,17197.0,1213479.0,55.0,580.0,8.0,,,,,,,,
1536416400000,523592.0,259.0,5964.0,17950.0,1219298.0,11.0,665.0,,,,,,,,,
1536416700000,537353.0,286.0,5079.0,14057.0,1197811.0,11.0,570.0,1.0,,,,,,,,
1536417000000,528139.0,282.0,5665.0,18950.0,1194274.0,7.0,380.0,,,,,,,,,
1536417300000,525414.0,431.0,4836.0,15562.0,1185515.0,13.0,509.0,,,,,,,,,
1536417600000,517750.0,282.0,5980.0,17432.0,1167340.0,5.0,554.0,,,,,,,,,
1536417900000,534042.0,201.0,5270.0,19178.0,1145158.0,11.0,568.0,,,,,,,,,
1536418200000,507004.0,297.0,5051.0,18106.0,1131493.0,1.0,617.0,,,,,,,,,
1536418500000,519332.0,299.0,5482.0,16113.0,1089737.0,5.0,658.0,,,,,,,,,
1536418800000,498059.0,450.0,4727.0,15950.0,1075512.0,4.0,447.0,1.0,,,,,,,,
1536419100000,486491.0,258.0,4842.0,16471.0,1059794.0,7.0,218.0,1.0,,,,,,,,
1536419400000,470731.0,226.0,4003.0,15936.0,1033377.0,4.0,211.0,,,,,,,,,
1536419700000,471472.0,211.0,3409.0,13454.0,1010186.0,9.0,155.0,,,,,,,,,
1536420000000,442327.0,179.0,3609.0,14724.0,961396.0,3.0,239.0,2.0,,,,,,,,
1536420300000,443548.0,213.0,3037.0,13863.0,931769.0,,422.0,,,,,,,,,
1536420600000,431162.0,160.0,3565.0,12595.0,908780.0,6.0,567.0,,,,,,,,,
1536420900000,423075.0,162.0,3428.0,12982.0,874431.0,2.0,539.0,,,,,,,,,
1536421200000,407490.0,138.0,3120.0,11605.0,848176.0,,526.0,1.0,,,,,,,,
1536421500000,390936.0,203.0,2447.0,12812.0,824086.0,,743.0,,,,,,,,,
1536421800000,376933.0,104.0,3103.0,13099.0,813187.0,,621.0,,,,,,,,,
1536422100000,362645.0,110.0,2693.0,10915.0,734633.0,2.0,893.0,,,,,,,,,
1536422400000,699003.0,286.0,5084.0,17164.0,1207439.0,9.0,590.0,,,,,,,,,
1536422700000,649097.0,169.0,3995.0,17464.0,1230989.0,19.0,173.0,,,,,,,,,
1536423000000,582106.0,306.0,4064.0,15744.0,1160960.0,17.0,69.0,,,,,,,,,
1536423300000,559514.0,173.0,3759.0,15751.0,1091515.0,3.0,,,,,,,,,,
1536423600000,529293.0,179.0,4224.0,13304.0,1018117.0,10.0,14.0,,,,,,,,,
1536423900000,499953.0,162.0,4147.0,11663.0,940447.0,8.0,76.0,2.0,,,,,,,,
1536424200000,450424.0,75.0,4134.0,13301.0,883257.0,23.0,,,,,,,,,,
1536424500000,423864.0,168.0,4143.0,11170.0,811357.0,10.0,1.0,1.0,423864.0,162.0,3103.0,11170.0,1075512.0,23.0,1.0,1.0
1536424800000,380800.0,233.0,3410.0,11482.0,746931.0,9.0,,,380800.0,233.0,3103.0,11482.0,1075512.0,9.0,1.0,1.0
1536425100000,351452.0,148.0,3201.0,10869.0,695320.0,7.0,,,,,,,,,,
1536425400000,333485.0,93.0,3186.0,8219.0,652144.0,26.0,,,,,,,,,,
1536425700000,307032.0,106.0,2292.0,8912.0,612078.0,35.0,,16.0,,,,,,,,
1536426000000,293204.0,127.0,2417.0,7405.0,579147.0,7.0,3.0,,,,,,,,,
1536426300000,286073.0,219.0,2654.0,7414.0,544811.0,7.0,39.0,,,,,,,,,
1536426600000,261805.0,177.0,1992.0,6895.0,504860.0,22.0,247.0,,,,,,,,,
1536426900000,254763.0,96.0,2203.0,6809.0,476089.0,4.0,,,,,,,,,,
1536427200000,228814.0,49.0,2120.0,6470.0,451629.0,13.0,,,,,,,,,,
1536427500000,213023.0,164.0,2349.0,5295.0,418178.0,7.0,16.0,,,,,,,,,
1536427800000,200899.0,87.0,2055.0,4165.0,404071.0,21.0,8.0,,,,,,,,,
1536428100000,182719.0,56.0,1908.0,4582.0,371865.0,6.0,24.0,,,,,,,,,
1536428400000,170863.0,68.0,1559.0,4435.0,350578.0,,19.0,,,,,,,,,
1536428700000,161160.0,107.0,1313.0,4439.0,326536.0,11.0,,,,,,,,,,
1536429000000,156219.0,39.0,1381.0,4154.0,307591.0,18.0,2.0,,,,,,,,,
1536429300000,145028.0,96.0,1580.0,3960.0,288840.0,5.0,,,,,,,,,,
1536429600000,138924.0,184.0,1289.0,3230.0,283207.0,18.0,,,,,,,,,,
1536429900000,131550.0,120.0,939.0,3457.0,267396.0,4.0,,,,,,,,,,
1536430200000,123282.0,50.0,1120.0,3232.0,246765.0,14.0,,,,,,,,,,
1536430500000,111443.0,60.0,1144.0,3140.0,234033.0,13.0,,,,,,,,,,
1536430800000,109728.0,150.0,1122.0,2769.0,221729.0,15.0,,,,,,,,,,
1536431100000,103993.0,96.0,965.0,3372.0,215732.0,4.0,,,,,,,,,,
1536431400000,101844.0,93.0,845.0,2610.0,206382.0,20.0,,,,,,,,,,
1536431700000,96197.0,83.0,745.0,2674.0,203752.0,15.0,,,,,,,,,,
1536432000000,81937.0,50.0,544.0,2608.0,199591.0,10.0,,,,,,,,,,
1536432300000,93858.0,82.0,755.0,3455.0,184568.0,9.0,,,,,,,,,,
1536432600000,80386.0,102.0,506.0,2812.0,178737.0,12.0,,,,,,,,,,
1536432900000,77515.0,47.0,726.0,2844.0,168952.0,15.0,,,,,,,,,,
1536433200000,77523.0,163.0,571.0,2473.0,173065.0,6.0,,,,,,,,,,
1536433500000,69897.0,114.0,546.0,2338.0,164937.0,3.0,,,,,,,,,,
1536433800000,71627.0,58.0,769.0,1996.0,154729.0,13.0,,,,,,,,,,
1536434100000,67458.0,75.0,404.0,1816.0,151900.0,2.0,,5.0,,,,,,,,
1536434400000,63829.0,70.0,595.0,1198.0,144397.0,6.0,,1.0,,,,,,,,
1536434700000,68935.0,71.0,472.0,1488.0,140032.0,13.0,,,,,,,,,,
1536435000000,60017.0,56.0,463.0,1841.0,138564.0,4.0,,,,,,,,,,
1536435300000,62089.0,40.0,553.0,1563.0,140791.0,6.0,,,,,,,,,,
1536435600000,56642.0,56.0,590.0,2033.0,135546.0,9.0,,,,,,,,,,
1536435900000,54713.0,130.0,721.0,1515.0,137120.0,6.0,,,,,,,,,,
1536436200000,51018.0,69.0,419.0,2381.0,135085.0,15.0,,,,,,,,,,
1536436500000,51380.0,56.0,715.0,1435.0,132884.0,6.0,,,,,,,,,,
1536436800000,48686.0,88.0,620.0,1398.0,135021.0,4.0,,,,,,,,,,
1536437100000,52607.0,174.0,440.0,1319.0,134504.0,9.0,74.0,,,,,,,,,
1536437400000,47626.0,63.0,994.0,2071.0,133175.0,8.0,75.0,2.0,,,,,,,,
1536437700000,44629.0,58.0,874.0,1763.0,137099.0,1.0,,,,,,,,,,
1536438000000,46441.0,96.0,815.0,1911.0,131594.0,18.0,,,,,,,,,,
1536438300000,46843.0,43.0,618.0,1523.0,134020.0,1.0,,,,,,,,,,
1536438600000,48216.0,64.0,758.0,1718.0,136402.0,13.0,108.0,,,,,,,,,
1536438900000,46587.0,40.0,969.0,1634.0,134851.0,13.0,,,,,,,,,,
1536439200000,47560.0,69.0,862.0,1430.0,137470.0,6.0,,,,,,,,,,
1536439500000,51667.0,58.0,1077.0,2128.0,142809.0,12.0,,,,,,,,,,
1536439800000,50443.0,93.0,1108.0,1540.0,149797.0,11.0,,,,,,,,,,
1536440100000,52467.0,49.0,1000.0,2180.0,155184.0,1.0,,,,,,,,,,
1536440400000,52056.0,72.0,756.0,2780.0,163564.0,1.0,,,,,,,,,,
1536440700000,55264.0,65.0,304.0,2610.0,167144.0,,,,,,,,,,,
1536441000000,59227.0,123.0,410.0,2059.0,179785.0,14.0,89.0,,,,,,,,,
1536441300000,62078.0,85.0,701.0,1991.0,188865.0,12.0,201.0,,,,,,,,,
1536441600000,67114.0,66.0,683.0,1994.0,201415.0,,312.0,1.0,,,,,,,,
1536441900000,72084.0,72.0,1167.0,2059.0,214488.0,3.0,284.0,,,,,,,,,
1536442200000,81427.0,81.0,1283.0,2238.0,233089.0,10.0,400.0,1.0,,,,,,,,
1536442500000,84592.0,47.0,1190.0,2329.0,268846.0,4.0,406.0,,,,,,,,,
1536442800000,97209.0,87.0,1030.0,2402.0,286974.0,8.0,318.0,,,,,,,,,
1536443100000,104963.0,71.0,1255.0,2698.0,311595.0,9.0,362.0,,,,,,,,,
1536443400000,118178.0,68.0,1209.0,2267.0,336799.0,5.0,428.0,,,,,,,,,
1536443700000,125683.0,64.0,1272.0,2446.0,371177.0,3.0,271.0,1.0,,,,,,,,
1536444000000,144402.0,117.0,1255.0,3328.0,422892.0,22.0,336.0,,,,,,,,,
1536444300000,148906.0,40.0,1212.0,2841.0,443346.0,4.0,488.0,,,,,,,,,
1536444600000,166493.0,102.0,1894.0,3713.0,484130.0,3.0,540.0,,,,,,,,,
1536444900000,172640.0,49.0,1521.0,3387.0,511304.0,8.0,536.0,,,,,,,,,
1536445200000,187870.0,62.0,1933.0,4376.0,555635.0,13.0,482.0,,,,,,,,,
1536445500000,201700.0,39.0,2960.0,3238.0,591557.0,2.0,352.0,,,,,,,,,
1536445800000,217385.0,109.0,1871.0,4079.0,617221.0,28.0,469.0,,,,,,,,,
1536446100000,235610.0,123.0,2780.0,3684.0,651379.0,11.0,195.0,1.0,,,,,,,,
1536446400000,247167.0,118.0,3045.0,5125.0,684873.0,5.0,378.0,,,,,,,,,
1536446700000,276340.0,115.0,2888.0,4351.0,717102.0,,403.0,1.0,,,,,,,,
1536447000000,268356.0,165.0,2364.0,4285.0,753200.0,12.0,369.0,,,,,,,,,
1536447300000,278498.0,281.0,2657.0,4873.0,772558.0,4.0,352.0,5.0,,,,,,,,
1536447600000,297850.0,181.0,2270.0,5463.0,815103.0,5.0,435.0,,,,,,,,,
1536447900000,307738.0,207.0,2856.0,4940.0,834533.0,13.0,358.0,1.0,,,,,,,,
1536448200000,324989.0,210.0,3425.0,5259.0,852736.0,8.0,336.0,,,,,,,,,
1536448500000,345891.0,283.0,2250.0,6024.0,880586.0,,273.0,,,,,,,,,
1536448800000,348487.0,206.0,3712.0,6933.0,879324.0,2.0,422.0,1.0,,,,,,,,
1536449100000,361228.0,141.0,3049.0,6281.0,909013.0,15.0,385.0,,,,,,,,,
1536449400000,371850.0,207.0,4389.0,6369.0,921239.0,7.0,321.0,,,,,,,,,
1536449700000,385778.0,173.0,3218.0,6484.0,927094.0,6.0,488.0,1.0,,,,,,,,
1536450000000,394149.0,254.0,3800.0,6462.0,956971.0,4.0,316.0,,,,,,,,,
1536450300000,391609.0,305.0,3551.0,8404.0,950089.0,25.0,424.0,,,,,,,,,
1536450600000,399003.0,573.0,3981.0,9978.0,958834.0,14.0,379.0,3.0,,,,,,,,
1536450900000,391663.0,583.0,2775.0,9238.0,982306.0,3.0,507.0,2.0,,,,,,,,
1536451200000,424322.0,662.0,3479.0,8459.0,1034532.0,14.0,290.0,1.0,,,,,,,,
1536451500000,436016.0,512.0,3274.0,10280.0,1030010.0,4.0,266.0,,,,,,,,,
1536451800000,446459.0,652.0,3482.0,8457.0,1040813.0,6.0,348.0,,,,,,,,,
1536452100000,469817.0,894.0,3977.0,8400.0,1035131.0,13.0,426.0,2.0,,,,,,,,
1536452400000,475350.0,876.0,4428.0,8401.0,1074377.0,17.0,368.0,1.0,,,,,,,,
1536452700000,480657.0,1129.0,4549.0,10898.0,1106424.0,5.0,310.0,3.0,,,,,,,,
1536453000000,496480.0,1283.0,4234.0,8840.0,1119686.0,9.0,328.0,10.0,,,,,,,,
1536453300000,491280.0,2642.0,4510.0,11087.0,1145335.0,28.0,371.0,8.0,,,,,,,,
1536453600000,493883.0,3266.0,4108.0,11814.0,1164116.0,24.0,267.0,,,,,,,,,
1536453900000,531558.0,2958.0,3593.0,7925.0,1172127.0,4.0,213.0,2.0,,,,,,,,
1536454200000,518463.0,3382.0,4263.0,9676.0,1191150.0,70.0,261.0,,,,,,,,,
1536454500000,532080.0,4695.0,4018.0,10624.0,1189087.0,61.0,402.0,,,,,,,,,
1536454800000,548101.0,5282.0,5160.0,12086.0,1227182.0,19.0,468.0,1.0,,,,,,,,
1536455100000,544794.0,4502.0,4881.0,12388.0,1234176.0,37.0,317.0,13.0,,,,,,,,
1536455400000,562334.0,4247.0,6520.0,11550.0,1243024.0,37.0,298.0,44.0,,,,,,,,
1536455700000,569696.0,3075.0,5238.0,12928.0,1267947.0,99.0,433.0,,,,,,,,,
1536456000000,565717.0,2973.0,5489.0,12541.0,1275208.0,146.0,315.0,1.0,,,,,,,,
1536456300000,589101.0,2906.0,5284.0,11776.0,1282974.0,28.0,251.0,,,,,,,,,
1536456600000,595949.0,2619.0,4785.0,11155.0,1298124.0,10.0,304.0,1.0,,,,,,,,
1536456900000,593320.0,2571.0,5029.0,13317.0,1311561.0,32.0,224.0,1.0,,,,,,,,
1536457200000,609699.0,2992.0,4371.0,11699.0,1289274.0,15.0,341.0,,,,,,,,,
1536457500000,605477.0,2283.0,4681.0,13094.0,1298634.0,23.0,347.0,28.0,,,,,,,,
1536457800000,611481.0,2482.0,4668.0,13138.0,1306099.0,22.0,375.0,,,,,,,,,
1536458100000,685981.0,2322.0,5065.0,13664.0,1380921.0,18.0,419.0,,,,,,,,,
1536458400000,685735.0,2399.0,5453.0,12470.0,1457766.0,25.0,297.0,6.0,,,,,,,,
1536458700000,691223.0,2820.0,5836.0,13372.0,1473107.0,19.0,202.0,9.0,,,,,,,,
1536459000000,659569.0,2057.0,5273.0,13352.0,1430631.0,19.0,354.0,1.0,,,,,,,,
1536459300000,670196.0,2381.0,5499.0,12243.0,1432235.0,15.0,242.0,3.0,,,,,,,,
1536459600000,702562.0,1944.0,5711.0,12441.0,1410786.0,36.0,358.0,10.0,,,,,,,,
1536459900000,679948.0,2483.0,5689.0,25891.0,1413591.0,39.0,252.0,,,,,,,,,
1536460200000,647776.0,1994.0,5309.0,14394.0,1403619.0,18.0,590.0,1.0,,,,,,,,
1536460500000,681663.0,1682.0,5349.0,11339.0,1397697.0,14.0,468.0,17.0,,,,,,,,
1536460800000,670437.0,1847.0,5957.0,11549.0,1406740.0,13.0,373.0,,,,,,,,,
1536461100000,644668.0,1749.0,4851.0,12467.0,1388271.0,14.0,615.0,6.0,,,,,,,,
1536461400000,631167.0,1932.0,4321.0,11371.0,1361926.0,27.0,498.0,3.0,,,,,,,,
1536461700000,631305.0,1579.0,4960.0,14131.0,1354190.0,20.0,410.0,3.0,,,,,,,,
1536462000000,616032.0,1828.0,4323.0,13672.0,1369027.0,27.0,326.0,,,,,,,,,
1536462300000,611791.0,1727.0,3809.0,12536.0,1335743.0,25.0,475.0,,,,,,,,,
1536462600000,608948.0,1721.0,4232.0,12885.0,1334536.0,15.0,331.0,,,,,,,,,
1536462900000,618327.0,1792.0,4421.0,11759.0,1331619.0,17.0,249.0,1.0,,,,,,,,
1536463200000,588451.0,2289.0,5139.0,13119.0,1335308.0,31.0,268.0,,,,,,,,,
1536463500000,609091.0,1706.0,5432.0,12706.0,1332463.0,77.0,760.0,2.0,,,,,,,,
1536463800000,608111.0,1770.0,3954.0,10371.0,1328262.0,46.0,254.0,2.0,,,,,,,,
1536464100000,584117.0,1472.0,4125.0,10808.0,1313772.0,23.0,435.0,1.0,,,,,,,,
1536464400000,564743.0,1220.0,4382.0,11349.0,1304957.0,36.0,524.0,,,,,,,,,
1536464700000,553489.0,1356.0,4466.0,13287.0,1330072.0,95.0,300.0,,,,,,,,,
1536465000000,582738.0,1166.0,5344.0,9741.0,1315097.0,11.0,290.0,1.0,,,,,,,,
1536465300000,572536.0,1632.0,4710.0,10979.0,1282118.0,6.0,310.0,1.0,,,,,,,,
1536465600000,586051.0,988.0,4986.0,10848.0,1313787.0,26.0,299.0,3.0,,,,,,,,
1536465900000,620012.0,898.0,5905.0,12051.0,1312666.0,21.0,387.0,2.0,,,,,,,,
1536466200000,544595.0,964.0,4448.0,10481.0,1277179.0,10.0,294.0,,,,,,,,,
1536466500000,581185.0,745.0,4186.0,10840.0,1280331.0,15.0,441.0,,,,,,,,,
1536466800000,577847.0,763.0,4223.0,11627.0,1296920.0,34.0,373.0,,,,,,,,,
1536467100000,555415.0,874.0,4510.0,12777.0,1278582.0,20.0,315.0,2.0,,,,,,,,
1536467400000,566792.0,744.0,4443.0,12836.0,1318636.0,16.0,380.0,1.0,,,,,,,,
1536467700000,579834.0,658.0,4403.0,13037.0,1322276.0,13.0,345.0,,,,,,,,,
1536468000000,539924.0,703.0,3250.0,12121.0,1289924.0,8.0,319.0,,,,,,,,,
1536468300000,541723.0,815.0,4288.0,12277.0,1289824.0,29.0,266.0,,,,,,,,,
1536468600000,565966.0,659.0,5108.0,13347.0,1276106.0,31.0,312.0,4.0,,,,,,,,
1536468900000,544548.0,794.0,3884.0,11204.0,1245182.0,11.0,306.0,1.0,,,,,,,,
1536469200000,555566.0,1157.0,4077.0,10598.0,1274250.0,8.0,336.0,,,,,,,,,
1536469500000,563010.0,955.0,5328.0,9610.0,1265217.0,5.0,176.0,1.0,,,,,,,,
1536469800000,566686.0,950.0,4798.0,10080.0,1262934.0,12.0,392.0,1.0,,,,,,,,
1536470100000,561000.0,705.0,4235.0,9663.0,1249465.0,7.0,256.0,,,,,,,,,
1536470400000,541261.0,1553.0,4518.0,10459.0,1250420.0,9.0,349.0,,,,,,,,,
1536470700000,550699.0,1229.0,5098.0,11463.0,1224650.0,26.0,365.0,1.0,,,,,,,,
1536471000000,554441.0,1083.0,4885.0,11140.0,1230936.0,37.0,193.0,2.0,,,,,,,,
1536471300000,577626.0,1109.0,5409.0,11208.0,1229673.0,20.0,472.0,,,,,,,,,
1536471600000,545852.0,1319.0,5649.0,9735.0,1224745.0,8.0,344.0,,,,,,,,,
1536471900000,526716.0,1050.0,5296.0,11435.0,1201272.0,11.0,347.0,,,,,,,,,
1536472200000,519051.0,1472.0,5144.0,10701.0,1192512.0,22.0,284.0,,,,,,,,,
1536472500000,528649.0,1508.0,4753.0,9887.0,1204488.0,9.0,618.0,5.0,,,,,,,,
1536472800000,522863.0,1794.0,6099.0,10917.0,1247165.0,28.0,301.0,,,,,,,,,
1536473100000,518812.0,1898.0,6882.0,10241.0,1216138.0,22.0,473.0,1.0,,,,,,,,
1536473400000,528483.0,1757.0,5950.0,8625.0,1223630.0,13.0,492.0,,,,,,,,,
1536473700000,501427.0,1537.0,5283.0,10040.0,1214434.0,22.0,536.0,16.0,,,,,,,,
1536474000000,513237.0,1494.0,4289.0,10298.0,1216266.0,10.0,604.0,,,,,,,,,
1536474300000,508646.0,1731.0,5037.0,10877.0,1229189.0,29.0,608.0,3.0,,,,,,,,
1536474600000,513058.0,1841.0,5088.0,10660.0,1223227.0,17.0,485.0,,,,,,,,,
1536474900000,526195.0,1605.0,5039.0,10360.0,1206318.0,20.0,601.0,2.0,,,,,,,,
1536475200000,537825.0,1667.0,5359.0,11085.0,1191347.0,24.0,420.0,9.0,,,,,,,,
1536475500000,523381.0,1689.0,5280.0,11205.0,1205870.0,20.0,536.0,,,,,,,,,
1536475800000,526634.0,1621.0,4415.0,11178.0,1198080.0,30.0,580.0,1.0,,,,,,,,
1536476100000,523443.0,1850.0,4941.0,11691.0,1211065.0,15.0,566.0,2.0,,,,,,,,
1536476400000,693369.0,1699.0,5518.0,12446.0,1403308.0,20.0,614.0,4.0,,,,,,,,
1536476700000,610539.0,2090.0,5428.0,11340.0,1382711.0,9.0,469.0,,,,,,,,,
1536477000000,621295.0,1542.0,4490.0,10374.0,1339333.0,24.0,885.0,2.0,,,,,,,,
1536477300000,585400.0,1816.0,4734.0,11060.0,1319247.0,6.0,480.0,2.0,,,,,,,,
1536477600000,568583.0,1355.0,5186.0,12001.0,1287363.0,66.0,610.0,1.0,,,,,,,,
1536477900000,533583.0,1569.0,5293.0,11040.0,1266177.0,36.0,602.0,1.0,,,,,,,,
1536478200000,541790.0,1286.0,4639.0,11643.0,1281558.0,20.0,624.0,3.0,,,,,,,,
1536478500000,552908.0,1731.0,5547.0,12034.0,1261523.0,24.0,574.0,,,,,,,,,
1536478800000,550126.0,1800.0,3970.0,10576.0,1279315.0,32.0,571.0,7.0,,,,,,,,
1536479100000,556634.0,1526.0,4625.0,10507.0,1284038.0,20.0,625.0,1.0,,,,,,,,
1536479400000,545036.0,1376.0,4589.0,12307.0,1255570.0,20.0,452.0,1.0,,,,,,,,
1536479700000,550087.0,1571.0,4727.0,10260.0,1249771.0,20.0,612.0,1.0,,,,,,,,
1536480000000,555405.0,1578.0,5839.0,10530.0,1275061.0,8.0,810.0,,,,,,,,,
1536480300000,584158.0,1551.0,4685.0,10697.0,1287102.0,15.0,513.0,3.0,,,,,,,,
1536480600000,568239.0,1745.0,4212.0,11068.0,1269679.0,21.0,545.0,3.0,,,,,,,,
1536480900000,551540.0,1546.0,4720.0,13558.0,1244478.0,7.0,610.0,1.0,,,,,,,,
1536481200000,541182.0,1274.0,4318.0,11554.0,1240725.0,40.0,548.0,1.0,,,,,,,,
1536481500000,520949.0,1470.0,4027.0,9366.0,1256622.0,69.0,672.0,,,,,,,,,
1536481800000,537469.0,1312.0,3583.0,11544.0,1246299.0,31.0,761.0,,,,,,,,,
1536482100000,526982.0,1437.0,3327.0,11158.0,1247393.0,50.0,587.0,,,,,,,,,
1536482400000,572264.0,1509.0,3979.0,12705.0,1230865.0,12.0,557.0,2.0,,,,,,,,
1536482700000,532835.0,1418.0,4021.0,11969.0,1225015.0,16.0,535.0,,,,,,,,,
1536483000000,536697.0,1280.0,4110.0,12226.0,1223903.0,19.0,444.0,,,,,,,,,
1536483300000,568690.0,1355.0,3964.0,11566.0,1220621.0,86.0,494.0,1.0,,,,,,,,
1536483600000,528368.0,1354.0,3853.0,17248.0,1196125.0,1.0,473.0,,,,,,,,,
1536483900000,530128.0,1356.0,4258.0,12004.0,1198600.0,33.0,591.0,2.0,,,,,,,,
1536484200000,538866.0,1363.0,3622.0,10381.0,1179927.0,22.0,540.0,1.0,,,,,,,,
1536484500000,535373.0,1333.0,4442.0,11161.0,1177067.0,9.0,468.0,,,,,,,,,
1536484800000,519655.0,1670.0,3700.0,11133.0,1159523.0,50.0,605.0,1.0,,,,,,,,
1536485100000,542634.0,1628.0,3791.0,10135.0,1137581.0,24.0,471.0,2.0,,,,,,,,
1536485400000,515199.0,1559.0,4185.0,15098.0,1127955.0,26.0,445.0,3.0,,,,,,,,
1536485700000,511324.0,1081.0,3367.0,11771.0,1134041.0,24.0,485.0,,,,,,,,,
1536486000000,529883.0,1199.0,3759.0,11237.0,1131222.0,18.0,485.0,,,,,,,,,
1536486300000,522968.0,1337.0,3502.0,12870.0,1154093.0,10.0,598.0,,,,,,,,,
1536486600000,504025.0,1502.0,3730.0,11521.0,1138046.0,20.0,510.0,1.0,,,,,,,,
1536486900000,490448.0,1125.0,4409.0,14886.0,1110582.0,7.0,668.0,,,,,,,,,
1536487200000,480849.0,1219.0,4207.0,17960.0,1084159.0,12.0,533.0,,,,,,,,,
1536487500000,468824.0,1418.0,3337.0,16457.0,1067136.0,28.0,514.0,4.0,,,,,,,,
1536487800000,458574.0,1073.0,3540.0,14968.0,1050087.0,8.0,678.0,3.0,,,,,,,,
1536488100000,472696.0,908.0,3803.0,13540.0,1051578.0,8.0,572.0,,,,,,,,,
1536488400000,476250.0,763.0,4511.0,8770.0,1041406.0,6.0,599.0,2.0,,,,,,,,
1536488700000,491041.0,727.0,3857.0,10331.0,1023480.0,8.0,518.0,4.0,,,,,,,,
1536489000000,438555.0,879.0,3542.0,9894.0,1007083.0,13.0,646.0,,,,,,,,,
1536489300000,446333.0,706.0,3923.0,9609.0,1002064.0,,621.0,24.0,,,,,,,,
1536489600000,433222.0,700.0,2981.0,9168.0,1013368.0,13.0,576.0,28.0,,,,,,,,
1536489900000,477559.0,665.0,3996.0,10798.0,1009174.0,14.0,586.0,3.0,,,,,,,,
1536490200000,455848.0,818.0,4474.0,10070.0,998525.0,24.0,641.0,6.0,,,,,,,,
1536490500000,419032.0,704.0,4688.0,8413.0,1007724.0,15.0,420.0,,,,,,,,,
1536490800000,429366.0,726.0,3592.0,11205.0,1009434.0,27.0,657.0,,,,,,,,,
1536491100000,424068.0,759.0,4265.0,10327.0,1002564.0,6.0,513.0,1.0,,,,,,,,
1536491400000,408521.0,639.0,3786.0,10265.0,1024591.0,11.0,417.0,1.0,,,,,,,,
1536491700000,441759.0,912.0,3839.0,10741.0,1014349.0,8.0,500.0,3.0,,,,,,,,
1536492000000,472657.0,587.0,4299.0,12577.0,1030914.0,11.0,611.0,26.0,,,,,,,,
1536492300000,484932.0,479.0,4508.0,12095.0,1028333.0,29.0,328.0,39.0,,,,,,,,
1536492600000,479524.0,576.0,7824.0,10381.0,1064418.0,13.0,412.0,,,,,,,,,
1536492900000,464981.0,533.0,3611.0,11448.0,1071478.0,13.0,518.0,,,,,,,,,
1536493200000,464330.0,520.0,4231.0,10829.0,1076076.0,37.0,516.0,2.0,,,,,,,,
1536493500000,467703.0,575.0,4149.0,13315.0,1089923.0,6.0,375.0,,,,,,,,,
1536493800000,473453.0,571.0,4203.0,14118.0,1105456.0,8.0,393.0,,,,,,,,,
1536494100000,630486.0,576.0,4848.0,16028.0,1213383.0,31.0,425.0,,,,,,,,,
1536494400000,556058.0,557.0,7141.0,16953.0,1251297.0,5.0,368.0,,,,,,,,,
1536494700000,533287.0,559.0,6058.0,18846.0,1223269.0,8.0,511.0,,,,,,,,,
