timestamp,l1,l2,l3,l4,unknown,l1_prediction,l2_prediction,l3_prediction,l4_prediction,unknown_prediction
1536411000000,12802.0,85021.0,1495017.0,160327.0,,11452.0,90906.0,1511523.0,131617.0,
1536411300000,11895.0,86164.0,1498651.0,161459.0,,11452.0,86164.0,1511523.0,131617.0,
1536411600000,13037.0,93687.0,1510687.0,163762.0,,11452.0,86164.0,1511523.0,131617.0,
1536411900000,11663.0,85395.0,1506552.0,166445.0,,11452.0,103689.0,1511523.0,131617.0,
1536412200000,12931.0,89994.0,1501441.0,164377.0,,11452.0,103689.0,1511523.0,131617.0,
1536412500000,14140.0,103689.0,1513571.0,167724.0,,11452.0,103689.0,1511523.0,131617.0,
1536412800000,13119.0,92156.0,1521225.0,165804.0,,11452.0,103689.0,1511523.0,131617.0,
1536413100000,12831.0,86818.0,1545743.0,168905.0,,11452.0,103689.0,1511523.0,131617.0,
1536413400000,13815.0,84223.0,1541356.0,169143.0,,11452.0,87988.0,1511523.0,131617.0,
1536413700000,13261.0,87988.0,1551237.0,169240.0,,11452.0,87988.0,1511523.0,131617.0,
1536414000000,15269.0,115065.0,1513302.0,166843.0,,11452.0,84132.0,1511523.0,131617.0,
1536414300000,12878.0,84132.0,1548069.0,168529.0,,12878.0,84132.0,1511523.0,131617.0,
1536414600000,12778.0,83424.0,1535311.0,164517.0,,12878.0,84132.0,1511523.0,131617.0,
1536414900000,12504.0,84631.0,1528457.0,167619.0,,13461.0,84132.0,1511523.0,131617.0,
1536415200000,13461.0,84089.0,1575465.0,180247.0,,13461.0,83901.0,1511523.0,131617.0,
1536415500000,12454.0,83901.0,1572110.0,171655.0,,12454.0,83901.0,1511523.0,131617.0,
1536415800000,10832.0,80961.0,1526724.0,167608.0,,12454.0,80961.0,1511523.0,131617.0,
1536416100000,11090.0,75178.0,1509785.0,164458.0,,12281.0,75178.0,1511523.0,131617.0,
1536416400000,12281.0,81148.0,1511523.0,162787.0,,12281.0,75178.0,1511523.0,131617.0,
1536416700000,10964.0,78632.0,1501965.0,163608.0,,12281.0,78632.0,1511523.0,131617.0,
1536417000000,11416.0,78986.0,1492520.0,164775.0,,12281.0,78986.0,1511523.0,131617.0,
1536417300000,11757.0,76439.0,1481745.0,162339.0,,10955.0,76439.0,1511523.0,125017.0,
1536417600000,10955.0,72445.0,1467880.0,158063.0,,10955.0,72445.0,1511523.0,125017.0,
1536417900000,11386.0,74089.0,1460308.0,158645.0,,10955.0,72445.0,1511523.0,125017.0,
1536418200000,11524.0,67997.0,1427844.0,155204.0,,10447.0,74342.0,1511523.0,125017.0,
1536418500000,10447.0,74342.0,1395164.0,151674.0,,10447.0,74342.0,1511523.0,125017.0,
1536418800000,11257.0,68419.0,1364269.0,151205.0,,11257.0,68419.0,1364269.0,125017.0,
1536419100000,9522.0,64732.0,1347423.0,146405.0,,11257.0,68419.0,1364269.0,125017.0,
1536419400000,9137.0,62420.0,1310827.0,142104.0,,9137.0,68419.0,1511523.0,125017.0,
1536419700000,9309.0,62806.0,1288957.0,137825.0,,9137.0,53768.0,1511523.0,125017.0,
1536420000000,9311.0,56523.0,1225343.0,131303.0,,9311.0,53768.0,1511523.0,125017.0,
1536420300000,9032.0,53768.0,1199786.0,130266.0,,9032.0,53768.0,1511523.0,125017.0,
1536420600000,9383.0,53395.0,1169041.0,125017.0,,9032.0,53395.0,1511523.0,125017.0,
1536420900000,8033.0,55384.0,1128018.0,123184.0,,7171.0,53395.0,1511523.0,125017.0,
1536421200000,7246.0,46085.0,1100449.0,117276.0,,7171.0,46085.0,1511523.0,125017.0,
1536421500000,7171.0,44117.0,1064611.0,115328.0,,7171.0,65440.0,1511523.0,125017.0,
1536421800000,6447.0,39388.0,1047298.0,113914.0,,6447.0,65440.0,1511523.0,125017.0,
1536422100000,4755.0,28669.0,971159.0,107308.0,,4755.0,65440.0,1511523.0,125017.0,
1536422400000,10885.0,93741.0,1619911.0,205038.0,,10885.0,65440.0,1511523.0,125017.0,
1536422700000,9494.0,82604.0,1634176.0,175632.0,,10885.0,65440.0,1511523.0,125017.0,
1536423000000,8757.0,74636.0,1519065.0,160811.0,,8757.0,65440.0,1511523.0,125017.0,
1536423300000,8296.0,76744.0,1435299.0,150376.0,,8757.0,65440.0,1511523.0,125017.0,
1536423600000,7733.0,67591.0,1351718.0,138099.0,,8757.0,65440.0,1511523.0,125017.0,
1536423900000,7090.0,65440.0,1255386.0,128542.0,,8757.0,65440.0,1511523.0,125017.0,
1536424200000,7017.0,60660.0,1165743.0,117795.0,,8757.0,60660.0,1511523.0,125017.0,
1536424500000,5785.0,58222.0,1074835.0,111872.0,,5739.0,52305.0,1511523.0,125017.0,
1536424800000,5840.0,52305.0,982839.0,101881.0,,5739.0,52305.0,1511523.0,125017.0,
1536425100000,5739.0,49635.0,912225.0,93398.0,,5739.0,52305.0,1511523.0,125017.0,
1536425400000,5163.0,47657.0,856380.0,87953.0,,5739.0,47657.0,1511523.0,125017.0,
1536425700000,4557.0,45777.0,799432.0,80705.0,,1085.0,41330.0,1511523.0,125017.0,
1536426000000,4738.0,41330.0,757877.0,78365.0,,1085.0,41330.0,1511523.0,78365.0,
1536426300000,4505.0,41439.0,720831.0,74443.0,,4505.0,41330.0,1511523.0,74443.0,
1536426600000,3937.0,39050.0,663708.0,69303.0,,3771.0,41330.0,1511523.0,74443.0,
1536426900000,3771.0,35278.0,636803.0,64113.0,,3771.0,41330.0,1511523.0,74443.0,
1536427200000,3582.0,31765.0,593673.0,60075.0,,2115.0,41330.0,1511523.0,74443.0,
1536427500000,3363.0,30851.0,548721.0,56097.0,,2115.0,41330.0,1511523.0,56097.0,
1536427800000,3319.0,35486.0,518993.0,53508.0,,2115.0,31179.0,1511523.0,53508.0,
1536428100000,3085.0,31278.0,477722.0,49079.0,,2115.0,31179.0,451356.0,49079.0,
1536428400000,2704.0,28361.0,451356.0,45101.0,,2115.0,31179.0,451356.0,150376.0,
1536428700000,2679.0,31179.0,416064.0,43645.0,,2115.0,31179.0,451356.0,150376.0,
1536429000000,2505.0,26339.0,399821.0,40739.0,,2115.0,31179.0,451356.0,150376.0,
1536429300000,2328.0,25070.0,372868.0,39243.0,,2115.0,31179.0,451356.0,150376.0,
1536429600000,2274.0,24683.0,362581.0,37314.0,,2115.0,31179.0,451356.0,150376.0,
1536429900000,2115.0,26782.0,339919.0,34650.0,,2115.0,31179.0,451356.0,150376.0,
1536430200000,2036.0,23599.0,316974.0,31854.0,,2115.0,31179.0,451356.0,150376.0,
1536430500000,1815.0,22640.0,295933.0,29445.0,,2115.0,31179.0,451356.0,150376.0,
1536430800000,1792.0,20616.0,283584.0,29521.0,,1688.0,20616.0,451356.0,150376.0,
1536431100000,1688.0,19458.0,274973.0,28043.0,,1688.0,31179.0,451356.0,150376.0,
1536431400000,1805.0,23268.0,259543.0,27179.0,,1688.0,31179.0,451356.0,150376.0,
1536431700000,1810.0,19471.0,255702.0,26483.0,,1688.0,31179.0,451356.0,150376.0,
1536432000000,1608.0,21571.0,238186.0,23375.0,,1608.0,31179.0,451356.0,150376.0,
1536432300000,1542.0,18926.0,239343.0,22916.0,,1289.0,31179.0,451356.0,150376.0,
1536432600000,1342.0,20067.0,218483.0,22663.0,,1289.0,31179.0,451356.0,150376.0,
1536432900000,1289.0,18792.0,207824.0,22194.0,,1289.0,20932.0,451356.0,150376.0,
1536433200000,1410.0,20932.0,209605.0,21854.0,,1289.0,20932.0,451356.0,150376.0,
1536433500000,1470.0,19106.0,197174.0,20085.0,,1333.0,20932.0,451356.0,150376.0,
1536433800000,1314.0,18239.0,189415.0,20225.0,,1333.0,16504.0,451356.0,150376.0,
1536434100000,1333.0,16859.0,184973.0,18495.0,,1333.0,16504.0,451356.0,150376.0,
1536434400000,1181.0,16504.0,173906.0,18505.0,,1333.0,16504.0,451356.0,150376.0,
1536434700000,1427.0,17252.0,174333.0,17999.0,,1427.0,16504.0,451356.0,17999.0,
1536435000000,1322.0,15876.0,165659.0,18088.0,,1322.0,16504.0,451356.0,17187.0,
1536435300000,1077.0,16085.0,169483.0,18397.0,,1077.0,16504.0,451356.0,17187.0,
1536435600000,1023.0,15531.0,160578.0,17745.0,,1023.0,16504.0,451356.0,17187.0,
1536435900000,1196.0,17783.0,158040.0,17187.0,,1023.0,17783.0,451356.0,17187.0,
1536436200000,1069.0,16437.0,154600.0,16881.0,,1069.0,17783.0,451356.0,16881.0,
1536436500000,1263.0,15229.0,152952.0,17033.0,,1069.0,15229.0,451356.0,16881.0,
1536436800000,1085.0,17796.0,151407.0,15529.0,,1085.0,15018.0,451356.0,16053.0,
1536437100000,984.0,15018.0,156402.0,16723.0,,984.0,15018.0,451356.0,16053.0,
1536437400000,1182.0,16781.0,149988.0,16064.0,,1182.0,16781.0,451356.0,16053.0,
1536437700000,1103.0,17857.0,149411.0,16053.0,,1103.0,16781.0,451356.0,16053.0,
1536438000000,872.0,15408.0,148779.0,15816.0,,1103.0,16781.0,451356.0,16053.0,
1536438300000,916.0,16605.0,148586.0,16941.0,,916.0,16781.0,451356.0,16053.0,
1536438600000,1005.0,17215.0,151935.0,17124.0,,1427.0,17215.0,451356.0,17124.0,
1536438900000,1239.0,17894.0,147630.0,17331.0,,1427.0,22765.0,451356.0,17331.0,
1536439200000,1246.0,17387.0,150770.0,17994.0,,1427.0,22765.0,451356.0,17331.0,
1536439500000,1152.0,17454.0,160440.0,18705.0,,1184.0,22765.0,451356.0,18705.0,
1536439800000,1184.0,18957.0,163153.0,19698.0,,1184.0,18957.0,451356.0,18705.0,
1536440100000,1083.0,19620.0,170027.0,20151.0,,1184.0,19620.0,451356.0,18705.0,
1536440400000,1287.0,22970.0,173068.0,21904.0,,1560.0,22970.0,451356.0,18705.0,
1536440700000,1305.0,22803.0,178892.0,22387.0,,1560.0,22803.0,451356.0,22387.0,
1536441000000,1344.0,22645.0,193657.0,24061.0,,1560.0,22645.0,451356.0,26193.0,
1536441300000,1560.0,22765.0,203415.0,26193.0,,1560.0,22645.0,451356.0,26193.0,
1536441600000,2248.0,22411.0,218232.0,28694.0,,2248.0,22411.0,451356.0,28694.0,
1536441900000,2312.0,26041.0,231523.0,30281.0,,2248.0,26041.0,451356.0,42453.0,
1536442200000,2631.0,27253.0,254532.0,34113.0,,2248.0,27253.0,451356.0,42453.0,
1536442500000,2624.0,39575.0,277491.0,37724.0,,2248.0,27253.0,451356.0,42453.0,
1536442800000,2882.0,32444.0,310249.0,42453.0,,2248.0,32444.0,451356.0,42453.0,
1536443100000,2683.0,36714.0,334882.0,46674.0,,2248.0,36714.0,451356.0,46674.0,
1536443400000,3004.0,36312.0,369728.0,49910.0,,2248.0,36714.0,451356.0,49910.0,
1536443700000,3059.0,39598.0,404175.0,54085.0,,2248.0,39598.0,451356.0,72395.0,
1536444000000,3447.0,46991.0,459918.0,61996.0,,2248.0,46991.0,459918.0,72395.0,
1536444300000,3451.0,40797.0,485955.0,66635.0,,2248.0,46991.0,616872.0,72395.0,
1536444600000,3887.0,47412.0,533181.0,72395.0,,2248.0,49291.0,616872.0,72395.0,
1536444900000,4379.0,46957.0,563804.0,74305.0,,2248.0,49291.0,616872.0,74305.0,
1536445200000,4683.0,49291.0,616872.0,79525.0,,4683.0,49291.0,616872.0,84551.0,
1536445500000,4695.0,55082.0,655520.0,84551.0,,4683.0,49291.0,616872.0,84551.0,
1536445800000,4685.0,59339.0,687612.0,89526.0,,4683.0,59339.0,616872.0,84551.0,
1536446100000,4723.0,61424.0,734332.0,93304.0,,6351.0,61424.0,616872.0,84551.0,
1536446400000,5308.0,62368.0,774368.0,98667.0,,6351.0,62368.0,616872.0,102385.0,
1536446700000,5504.0,65135.0,828176.0,102385.0,,6351.0,66191.0,616872.0,102385.0,
1536447000000,6072.0,66191.0,849746.0,106742.0,,6351.0,66191.0,616872.0,106742.0,
1536447300000,5741.0,66756.0,874655.0,112076.0,,6351.0,66756.0,616872.0,112076.0,
1536447600000,6351.0,76056.0,921905.0,116995.0,,6351.0,66756.0,616872.0,112076.0,
1536447900000,6592.0,75250.0,948111.0,120693.0,,6351.0,74017.0,616872.0,120693.0,
1536448200000,6740.0,74017.0,982790.0,123416.0,,6351.0,77709.0,616872.0,120693.0,
1536448500000,7100.0,77709.0,1024367.0,126132.0,,7028.0,77709.0,616872.0,126132.0,
1536448800000,7028.0,82519.0,1020987.0,128553.0,,7028.0,82519.0,616872.0,126132.0,
1536449100000,6963.0,79608.0,1062394.0,131148.0,,7028.0,79608.0,616872.0,131148.0,
1536449400000,7072.0,80076.0,1081134.0,136101.0,,7028.0,80076.0,616872.0,131148.0,
1536449700000,7317.0,83517.0,1098029.0,134379.0,,7028.0,80076.0,616872.0,131148.0,
1536450000000,7060.0,86514.0,1128112.0,140270.0,,7060.0,86514.0,616872.0,131148.0,
1536450300000,7979.0,85491.0,1123401.0,137536.0,,7060.0,85491.0,616872.0,131148.0,
1536450600000,7679.0,93691.0,1132197.0,139198.0,,8068.0,85491.0,616872.0,131148.0,
1536450900000,8068.0,87175.0,1151749.0,140085.0,,8068.0,87175.0,616872.0,146672.0,
1536451200000,8159.0,94154.0,1222775.0,146672.0,,8068.0,90863.0,616872.0,146672.0,
1536451500000,8406.0,90863.0,1233102.0,147991.0,,8406.0,90863.0,616872.0,147991.0,
1536451800000,8253.0,89718.0,1253022.0,149224.0,,7072.0,90863.0,616872.0,147991.0,
1536452100000,8411.0,93629.0,1264721.0,151899.0,,7072.0,93629.0,616872.0,151899.0,
1536452400000,8301.0,94977.0,1307978.0,152562.0,,7072.0,94977.0,616872.0,152562.0,
1536452700000,8541.0,100081.0,1340318.0,155036.0,,7072.0,94977.0,616872.0,152562.0,
1536453000000,8731.0,96018.0,1368016.0,158105.0,,7072.0,94977.0,616872.0,152562.0,
1536453300000,8727.0,102116.0,1381474.0,162944.0,,7072.0,98701.0,1381474.0,162944.0,
1536453600000,9488.0,98701.0,1404041.0,165248.0,,7072.0,98701.0,1538393.0,166493.0,
1536453900000,9234.0,103742.0,1439507.0,165897.0,,7072.0,103742.0,1439507.0,166493.0,
1536454200000,9095.0,102227.0,1449450.0,166493.0,,7072.0,102227.0,1449450.0,166493.0,
1536454500000,8633.0,102147.0,1464490.0,165697.0,,7072.0,102227.0,1538393.0,165697.0,
1536454800000,10838.0,104646.0,1510179.0,172636.0,,7072.0,104646.0,1538393.0,172636.0,
1536455100000,9839.0,108253.0,1510978.0,172039.0,,7072.0,108253.0,1538393.0,172039.0,
1536455400000,9608.0,108370.0,1538393.0,171683.0,,7072.0,108370.0,1538393.0,172039.0,
1536455700000,9687.0,109077.0,1566002.0,174652.0,,7072.0,109077.0,1538393.0,187295.0,
1536456000000,9994.0,110038.0,1566106.0,176252.0,,9994.0,109077.0,1538393.0,187295.0,
1536456300000,10021.0,109836.0,1596069.0,176394.0,,11443.0,113280.0,1538393.0,187295.0,
1536456600000,10266.0,113280.0,1613696.0,175706.0,,11443.0,113280.0,1613696.0,187295.0,
1536456900000,9943.0,116180.0,1624675.0,175258.0,,11443.0,113280.0,1624675.0,187295.0,
1536457200000,10549.0,113491.0,1620359.0,173992.0,,11443.0,113491.0,1620359.0,187295.0,
1536457500000,10660.0,115690.0,1624278.0,173940.0,,11443.0,115690.0,1620359.0,187295.0,
1536457800000,11443.0,131525.0,1607116.0,188181.0,,11443.0,131525.0,1607116.0,187295.0,
1536458100000,11650.0,128121.0,1743227.0,205392.0,,11443.0,131525.0,1607116.0,187295.0,
1536458400000,11775.0,129852.0,1812003.0,210521.0,,11443.0,129852.0,1812003.0,187295.0,
1536458700000,12250.0,125374.0,1841815.0,207156.0,,11443.0,125374.0,1812003.0,187295.0,
1536459000000,12461.0,124445.0,1775314.0,199039.0,,11443.0,124445.0,1775314.0,187295.0,
1536459300000,11779.0,123701.0,1791007.0,196328.0,,11443.0,124445.0,1791007.0,187295.0,
1536459600000,11480.0,128085.0,1801526.0,192757.0,,11443.0,124445.0,1801526.0,187295.0,
1536459900000,12465.0,125007.0,1798496.0,191925.0,,11443.0,122210.0,1798496.0,187295.0,
1536460200000,12098.0,122210.0,1752098.0,187295.0,,11443.0,122210.0,1752098.0,187295.0,
1536460500000,11980.0,121766.0,1778548.0,185936.0,,11443.0,121766.0,1778548.0,187295.0,
1536460800000,11648.0,123340.0,1776680.0,185249.0,,11443.0,123340.0,1738034.0,187295.0,
1536461100000,10849.0,119549.0,1738034.0,184218.0,,11443.0,119549.0,1738034.0,187295.0,
1536461400000,11097.0,120526.0,1697000.0,182622.0,,11443.0,120526.0,1738034.0,187295.0,
1536461700000,10560.0,116960.0,1698727.0,180352.0,,11443.0,116960.0,1738034.0,187295.0,
1536462000000,11618.0,120822.0,1693655.0,179141.0,,11443.0,120822.0,1738034.0,179141.0,
1536462300000,11210.0,113702.0,1665072.0,176123.0,,11443.0,120822.0,1738034.0,176123.0,
1536462600000,11029.0,123477.0,1648193.0,179970.0,,11443.0,119998.0,1738034.0,179970.0,
1536462900000,11076.0,119998.0,1661251.0,175860.0,,11443.0,119998.0,1738034.0,175860.0,
1536463200000,10901.0,119395.0,1637135.0,177175.0,,11443.0,119395.0,1738034.0,177175.0,
1536463500000,11922.0,114978.0,1660744.0,174594.0,,11443.0,114978.0,1738034.0,174594.0,
1536463800000,10898.0,119760.0,1648003.0,174109.0,,11443.0,115829.0,1738034.0,172456.0,
1536464100000,10802.0,120139.0,1611357.0,172456.0,,11443.0,115829.0,1738034.0,172456.0,
1536464400000,11268.0,115829.0,1590595.0,169519.0,,11443.0,115829.0,1738034.0,169519.0,
1536464700000,10794.0,127352.0,1592248.0,172671.0,,11443.0,115829.0,1738034.0,162922.0,
1536465000000,10830.0,114803.0,1617607.0,171149.0,,11443.0,115829.0,1738034.0,162922.0,
1536465300000,11368.0,108932.0,1580808.0,171184.0,,11368.0,110273.0,1738034.0,162922.0,
1536465600000,12294.0,110273.0,1612104.0,182317.0,,11368.0,110273.0,1738034.0,162922.0,
1536465900000,12069.0,109818.0,1654617.0,175438.0,,12069.0,109818.0,1738034.0,162922.0,
1536466200000,11113.0,110851.0,1545958.0,170049.0,,12069.0,110851.0,1738034.0,162922.0,
1536466500000,11129.0,112469.0,1584454.0,169691.0,,11259.0,106294.0,1584454.0,162922.0,
1536466800000,11194.0,117952.0,1591017.0,171624.0,,11259.0,106294.0,1584454.0,162922.0,
1536467100000,11557.0,109248.0,1559257.0,172433.0,,11259.0,106294.0,1559257.0,162922.0,
1536467400000,11259.0,113844.0,1606348.0,172397.0,,11259.0,106294.0,1606348.0,162922.0,
1536467700000,11520.0,108793.0,1629256.0,170997.0,,11259.0,106294.0,1629256.0,162922.0,
1536468000000,10902.0,104579.0,1563848.0,166920.0,,11259.0,106294.0,1563848.0,162922.0,
1536468300000,11121.0,106294.0,1568885.0,162922.0,,11259.0,106294.0,1563848.0,162922.0,
1536468600000,11241.0,103865.0,1584846.0,161581.0,,11241.0,106294.0,1584846.0,162922.0,
1536468900000,11122.0,102173.0,1531544.0,161092.0,,11122.0,106294.0,1531544.0,162922.0,
1536469200000,11991.0,105948.0,1566887.0,161166.0,,11122.0,106294.0,1531544.0,162922.0,
1536469500000,11298.0,104135.0,1569653.0,159217.0,,11298.0,106294.0,1565558.0,162922.0,
1536469800000,11745.0,107665.0,1565558.0,160885.0,,11298.0,107665.0,1565558.0,162922.0,
1536470100000,11852.0,106272.0,1548507.0,158700.0,,11298.0,105917.0,1548507.0,162922.0,
1536470400000,11363.0,105917.0,1533233.0,158061.0,,11298.0,105917.0,1556413.0,162922.0,
1536470700000,11560.0,103125.0,1521224.0,157623.0,,11453.0,105917.0,1556413.0,162922.0,
1536471000000,12082.0,105519.0,1526939.0,158178.0,,12082.0,105519.0,1556413.0,162922.0,
1536471300000,11453.0,100881.0,1556413.0,156770.0,,11453.0,105519.0,1556413.0,162922.0,
1536471600000,10520.0,98076.0,1525342.0,153715.0,,10520.0,98076.0,1525342.0,162922.0,
1536471900000,10798.0,99092.0,1484876.0,151361.0,,10520.0,99092.0,1525342.0,162922.0,
1536472200000,11307.0,104300.0,1463714.0,149865.0,,11307.0,104300.0,1487442.0,162922.0,
1536472500000,11100.0,98255.0,1487442.0,153120.0,,11307.0,98255.0,1487442.0,162922.0,
1536472800000,11843.0,105628.0,1511277.0,160420.0,,11843.0,105628.0,1487442.0,162922.0,
1536473100000,11145.0,104031.0,1483789.0,155502.0,,11843.0,104031.0,1483789.0,162922.0,
1536473400000,11733.0,101766.0,1498665.0,156786.0,,11257.0,101766.0,1498665.0,156786.0,
1536473700000,11257.0,100769.0,1467490.0,153779.0,,11257.0,100769.0,1467490.0,156786.0,
1536474000000,11441.0,97023.0,1483689.0,154045.0,,11257.0,97023.0,1483689.0,156786.0,
1536474300000,10051.0,96463.0,1496863.0,152745.0,,11257.0,96463.0,1483689.0,156786.0,
1536474600000,10464.0,102872.0,1487013.0,154029.0,,10464.0,102872.0,1483597.0,156786.0,
1536474900000,10570.0,99304.0,1483597.0,156669.0,,10570.0,102872.0,1483597.0,156786.0,
1536475200000,10941.0,96185.0,1487024.0,153586.0,,10941.0,102872.0,1487024.0,156786.0,
1536475500000,11436.0,101205.0,1482307.0,153033.0,,11436.0,99132.0,1482307.0,156786.0,
1536475800000,11855.0,99132.0,1480882.0,150671.0,,11855.0,99132.0,1482307.0,156786.0,
1536476100000,10670.0,100506.0,1489165.0,153233.0,,10670.0,100506.0,1482307.0,156786.0,
1536476400000,15158.0,141384.0,1736313.0,224124.0,,15158.0,141384.0,1736313.0,156786.0,
1536476700000,13019.0,117724.0,1690636.0,191207.0,,15158.0,141384.0,1690636.0,156786.0,
1536477000000,12889.0,113149.0,1673036.0,178871.0,,15158.0,110066.0,1673036.0,156786.0,
1536477300000,12484.0,110066.0,1626157.0,174038.0,,12082.0,110066.0,1626157.0,156786.0,
1536477600000,11881.0,107633.0,1584559.0,171093.0,,12082.0,107633.0,1584559.0,156786.0,
1536477900000,11818.0,97234.0,1540780.0,168470.0,,12082.0,97234.0,1540780.0,156786.0,
1536478200000,11499.0,105287.0,1559779.0,164998.0,,12082.0,105287.0,1559779.0,156786.0,
1536478500000,11518.0,104235.0,1556462.0,162126.0,,11518.0,105287.0,1559779.0,156786.0,
1536478800000,11873.0,111517.0,1559568.0,163439.0,,11518.0,105267.0,1559568.0,156786.0,
1536479100000,11942.0,105267.0,1575934.0,164833.0,,11518.0,105267.0,1575934.0,156786.0,
1536479400000,11628.0,97762.0,1547588.0,162374.0,,11518.0,105267.0,1547588.0,156786.0,
1536479700000,11508.0,103609.0,1540769.0,161163.0,,11518.0,106297.0,1547588.0,156786.0,
1536480000000,12082.0,106297.0,1559517.0,171335.0,,11518.0,106297.0,1605074.0,156786.0,
1536480300000,11893.0,106970.0,1605074.0,164787.0,,11518.0,85860.0,1605074.0,156786.0,
1536480600000,11751.0,104333.0,1577307.0,162122.0,,11518.0,85860.0,1577307.0,156786.0,
1536480900000,10847.0,104227.0,1543689.0,157698.0,,11518.0,85860.0,1577307.0,156786.0,
1536481200000,11140.0,101832.0,1528261.0,158410.0,,11518.0,85860.0,1527505.0,158410.0,
1536481500000,11092.0,102434.0,1522711.0,156938.0,,11518.0,85860.0,1546531.0,156938.0,
1536481800000,12106.0,100599.0,1527505.0,160789.0,,11697.0,85860.0,1546531.0,159457.0,
1536482100000,11567.0,98057.0,1521245.0,160067.0,,11697.0,85860.0,1546531.0,159457.0,
1536482400000,11697.0,103992.0,1546531.0,159674.0,,11697.0,85860.0,1546531.0,159457.0,
1536482700000,11348.0,104000.0,1500797.0,159666.0,,11348.0,85860.0,1500797.0,159457.0,
1536483000000,11349.0,98223.0,1509651.0,159457.0,,11348.0,85860.0,1509651.0,159457.0,
1536483300000,11299.0,101035.0,1533608.0,160836.0,,11299.0,85860.0,1533608.0,159457.0,
1536483600000,11558.0,98598.0,1480239.0,157028.0,,11299.0,85860.0,1533608.0,157028.0,
1536483900000,11467.0,96374.0,1480969.0,158162.0,,11132.0,85860.0,1480969.0,158162.0,
1536484200000,11132.0,93097.0,1474596.0,155897.0,,11132.0,85860.0,1480969.0,158162.0,
1536484500000,11423.0,95492.0,1467043.0,155898.0,,11132.0,85860.0,1467043.0,155898.0,
1536484800000,11388.0,97335.0,1436253.0,151367.0,,11022.0,85860.0,1467043.0,152282.0,
1536485100000,10620.0,90012.0,1443355.0,152282.0,,11022.0,85860.0,1443355.0,152282.0,
1536485400000,11022.0,94762.0,1408176.0,150511.0,,11022.0,85860.0,1443355.0,150511.0,
1536485700000,10774.0,94958.0,1403639.0,152722.0,,10774.0,85860.0,1443355.0,152722.0,
1536486000000,10986.0,91682.0,1423421.0,151715.0,,10986.0,85860.0,1443355.0,152722.0,
1536486300000,11060.0,92662.0,1439702.0,151955.0,,10986.0,85860.0,1439702.0,151955.0,
1536486600000,10667.0,94777.0,1406810.0,147103.0,,10986.0,85860.0,1439702.0,147103.0,
1536486900000,10676.0,94902.0,1371428.0,145119.0,,10676.0,85860.0,1371428.0,142997.0,
1536487200000,9792.0,92969.0,1343185.0,142997.0,,9792.0,85860.0,1371428.0,142997.0,
1536487500000,10373.0,90620.0,1318334.0,138391.0,,9792.0,85860.0,1371428.0,142997.0,
1536487800000,10714.0,86809.0,1291207.0,140201.0,,10714.0,85860.0,1305209.0,140201.0,
1536488100000,10471.0,86288.0,1305209.0,141138.0,,10471.0,85860.0,1305209.0,141138.0,
1536488400000,10610.0,83841.0,1302103.0,135753.0,,10610.0,85860.0,1305209.0,135753.0,
1536488700000,10604.0,92399.0,1292089.0,134874.0,,10604.0,85860.0,1292089.0,135753.0,
1536489000000,10401.0,95861.0,1222516.0,131835.0,,10012.0,85860.0,1233722.0,131835.0,
1536489300000,10012.0,85860.0,1233722.0,133691.0,,10012.0,85860.0,1233722.0,133657.0,
1536489600000,9440.0,85142.0,1231818.0,133657.0,,9440.0,85860.0,1231818.0,133657.0,
1536489900000,10471.0,91521.0,1266369.0,134435.0,,10471.0,85860.0,1266369.0,134435.0,
1536490200000,9823.0,83498.0,1245180.0,131905.0,,9823.0,85860.0,1245180.0,131905.0,
1536490500000,9708.0,90097.0,1208542.0,132649.0,,9708.0,85860.0,1208542.0,131905.0,
1536490800000,10315.0,87765.0,1221895.0,135032.0,,10315.0,85860.0,1208542.0,133438.0,
1536491100000,10313.0,84986.0,1213880.0,133325.0,,10315.0,85860.0,1213880.0,133438.0,
1536491400000,9620.0,85871.0,1219302.0,133438.0,,9620.0,85860.0,1219302.0,133438.0,
1536491700000,9803.0,88284.0,1237184.0,136840.0,,9803.0,88284.0,1219302.0,133438.0,
1536492000000,10848.0,87544.0,1283641.0,139652.0,,10848.0,89362.0,1283641.0,133438.0,
1536492300000,9925.0,84226.0,1297113.0,139481.0,,10848.0,89362.0,1297113.0,133438.0,
1536492600000,10986.0,86452.0,1320141.0,145569.0,,10986.0,89362.0,1320141.0,133438.0,
1536492900000,10726.0,85995.0,1308272.0,147590.0,,10986.0,89362.0,1320141.0,133438.0,
1536493200000,10245.0,89362.0,1311291.0,145643.0,,11410.0,89362.0,1347055.0,133438.0,
1536493500000,11410.0,87626.0,1330474.0,146537.0,,11410.0,89362.0,1347055.0,211139.0,
1536493800000,11461.0,91243.0,1347055.0,148443.0,,11410.0,89362.0,1347055.0,211139.0,
1536494100000,13806.0,109724.0,1531109.0,211139.0,,10726.0,89362.0,1531109.0,211139.0,
1536494400000,13604.0,102368.0,1531859.0,184548.0,,13604.0,89362.0,1531109.0,211139.0,
1536494700000,12382.0,97378.0,1501253.0,171525.0,,12382.0,89362.0,1501253.0,211139.0,
1536495000000,12378.0,93440.0,1496525.0,167787.0,,12378.0,89362.0,1496525.0,184548.0,
1536495300000,12298.0,96199.0,1516072.0,168067.0,,12378.0,89362.0,1516072.0,184548.0,
