i15,e01,c2,p35,l3,310
i34,e03,c5,p28,l3,13
i38,e06,c4,p07,l3,95
i42,e05,c5,p15,l3,15
i21,e01,c1,p10,l3,7
i46,e04,c1,p15,l3,8
i38,e01,c1,p11,l3,50
i50,e09,c1,p35,l3,5
i39,e01,c5,p13,l3,21
i38,e10,c1,p11,l1,23
i41,e04,c1,p35,l3,19
i38,e10,c1,p22,l1,13
i02,e01,c1,p25,l3,6
i38,e01,c1,p14,l3,11
i05,e04,c1,p29,l3,8
i16,e08,c5,p11,l3,26
i38,e09,c1,p06,l2,13
i38,e11,c4,p21,l2,4
i17,e01,c5,p24,l3,4
i05,e04,c1,p10,l3,25
i38,e12,c1,p16,l3,4
i15,e09,c6,p35,l3,20
i05,e12,c1,p11,l3,23
i34,e04,c5,p25,l3,2
i03,e01,c5,p24,l3,3
i13,e12,c5,p10,l3,4
i39,e04,c5,p01,l3,3
i23,e03,c5,p29,l3,2
i30,e09,c1,p06,l3,4
i05,e03,c1,p10,l3,6
i32,e11,c5,p23,l3,1
i38,e07,c1,p14,l2,1
i07,e08,c5,p19,l3,2
i05,e01,c1,unknown,l3,2
i34,e01,c5,p30,l3,1
i05,e01,c1,p21,l3,6
i30,e01,c1,p04,l3,3
i05,e12,c1,p08,l3,2
i38,e07,c1,p15,l2,1
i32,e01,c5,p35,l3,1
i46,e09,c1,p01,l3,1
i05,e03,c1,p08,l3,1
i27,e09,c5,p17,l3,1
i03,e08,c5,p16,l3,1
i07,e04,c5,p24,l3,1
i38,e10,c4,p29,l4,18
i38,e11,c1,p21,l2,198
i06,e08,c5,p12,l2,1179
i06,e10,c3,p19,l4,42
i38,e06,c1,p02,l3,405
i02,e09,c1,p05,l3,81
i34,e03,c5,p04,l3,108
i38,e06,c1,p16,l3,497
i34,e09,c5,p35,l3,22
i38,e08,c4,p10,l2,122
i38,e09,c1,p15,l2,50
i38,e10,c4,p18,l4,46
i02,e08,c1,p08,l3,31
i17,e04,c5,p16,l3,6
i01,e01,c1,p35,l3,19
i06,e12,c5,p13,l3,138
i06,e10,c3,p29,l3,25
i34,e03,c5,p18,l3,38
i38,e06,c7,p10,l3,90
i38,e04,c1,p03,l1,169
i02,e01,c4,p17,l3,4
i38,e05,c1,p10,l1,3
i42,e05,c3,p35,l3,17
i02,e01,c1,p15,l3,36
i13,e11,c5,p02,l3,5
i17,e04,c5,p04,l3,32
i15,e04,c6,p35,l3,16
i17,e08,c5,p29,l3,15
i02,e08,c4,p28,l3,4
i41,e01,c1,p11,l3,10
i38,e10,c4,p35,l2,6
i38,e09,c1,p25,l2,49
i17,e04,c5,p14,l3,12
i30,e04,c1,p12,l3,10
i23,e01,c5,p18,l3,2
i34,e09,c5,p04,l3,7
i30,e04,c1,p13,l3,3
i38,e12,c1,p11,l3,4
i02,e09,c1,p08,l3,5
i06,e09,c3,p31,l2,1
i38,e11,c1,unknown,l2,1
i05,e06,c1,p23,l3,2
i14,e04,c5,p28,l3,3
i01,e08,c1,p05,l3,1
i05,e09,c1,p15,l3,8
i06,e08,c3,p13,l2,8
i17,e08,c5,p25,l3,25
i46,e01,c1,p05,l3,2
i25,e08,c5,p03,l3,4
i29,e01,c5,p35,l3,5
i38,e12,c1,p12,l3,1
i34,e05,c5,p19,l3,1
i43,e09,c1,p12,l3,3
i27,e09,c5,p19,l3,2
i05,e07,c1,p12,l3,1
i67,e01,c5,p11,l3,2
i14,e04,c5,p10,l3,1
i46,e06,c1,p14,l3,1
i34,e01,c5,p03,l3,1
i17,e04,c3,p04,l3,1
i27,e01,c5,p13,l3,1
i38,e08,c7,p32,l2,2
i01,e09,c1,p07,l3,1
i34,e08,c5,p02,l3,3
i16,e01,c5,p24,l3,2
i43,e09,c1,p09,l3,1
i05,e04,c1,p23,l3,1
i46,e08,c1,p35,l3,856
i02,e08,c1,p13,l3,207
i06,e01,c5,p32,l3,32
i17,e04,c5,p01,l3,117
i38,e10,c4,p03,l4,96
i17,e04,c5,p13,l3,27
i38,e06,c4,p23,l3,32
i34,e04,c5,p21,l3,8
i38,e01,c1,p05,l3,57
i38,e08,c1,p16,l2,260
i46,e08,c4,p19,l3,32
i38,e08,c1,p13,l2,949
i13,e08,c5,p02,l3,8
i38,e10,c4,p13,l4,54
i38,e06,c1,p08,l3,172
i06,e10,c5,p03,l2,87
i38,e10,c1,p27,l3,8
i38,e01,c1,p27,l3,1
i34,e04,c5,p03,l3,5
i06,e01,c5,p29,l3,96
i39,e09,c5,p04,l3,16
i41,e08,c1,p35,l3,27
i06,e10,c5,p25,l1,15
i38,e04,c4,p13,l1,50
i06,e09,c5,p26,l2,12
i34,e09,c5,p15,l3,13
i07,e12,c5,p22,l3,499
i31,e08,c1,p35,l3,2097
i34,e08,c5,p14,l3,13
i05,e09,c1,p10,l3,25
i03,e10,c5,p10,l3,9
i41,e08,c1,p23,l3,1
i17,e04,c5,p32,l3,2
i37,e10,c3,p33,l3,1
i05,e04,c1,p01,l3,2
i38,e11,c4,p05,l2,5
i42,e05,c5,p24,l3,3
i38,e11,c4,p29,l2,3
i43,e01,c1,p21,l3,3
i30,e04,c1,p06,l3,2
i38,e11,c4,p15,l2,4
i05,e01,c1,p17,l3,3
i03,e01,c5,p15,l3,2
i23,e03,c5,p05,l3,2
i16,e04,c5,p22,l3,2
i03,e10,c5,p06,l3,7
i17,e01,c5,p06,l3,1
i21,e12,c1,p19,l3,1
i05,e06,c1,p17,l3,4
i38,e05,c1,p24,l1,1
i50,e01,c1,p10,l3,1
i33,e11,c1,p03,l3,1
i43,e01,c1,p05,l3,1
i16,e09,c5,p25,l3,1
i05,e04,c1,p07,l3,1
i13,e03,c5,p13,l3,1
i06,e01,c3,p11,l3,1
i02,e08,c1,p16,l3,418
i17,e04,c5,p29,l3,42
i38,e10,c1,p23,l3,2645
i06,e08,c5,p16,l2,1899
i06,e04,c5,p13,l1,270
i38,e10,c1,p22,l3,2153
i17,e04,c5,p19,l3,128
i09,e01,c5,p35,l3,7
i38,e04,c1,p19,l1,164
i06,e10,c5,p20,l3,5039
i06,e10,c5,p11,l4,3582
i05,e01,c1,p11,l3,4
i06,e01,c5,p24,l3,110
i38,e06,c1,p20,l3,75
i38,e06,c1,p23,l3,235
i07,e08,c5,p35,l3,168
i12,e04,c5,p13,l3,28
i34,e03,c5,p02,l3,13
i06,e08,c3,p14,l2,36
i06,e11,c5,p22,l2,139
i06,e10,c5,p21,l1,73
i14,e04,c5,p07,l3,10
i39,e04,c5,p32,l3,1
i06,e01,c5,p04,l3,128
i17,e08,c5,p04,l3,13
i38,e06,c1,p32,l3,306
i38,e10,c4,p15,l3,315
i38,e10,c4,p16,l3,233
i38,e10,c1,p01,l2,141
i02,e01,c1,p12,l3,51
i46,e11,c1,p19,l3,222
i38,e10,c1,p28,l1,7
i43,e01,c1,p01,l3,21
i34,e03,c5,p29,l3,117
i38,e12,c1,p01,l3,7
i06,e04,c5,p25,l1,11
i14,e12,c5,p03,l3,125
i38,e09,c4,p10,l2,19
i38,e06,c1,p06,l3,339
i38,e10,c1,p26,l4,267
i67,e10,c5,p22,l3,2
i39,e04,c5,p08,l3,6
i01,e09,c1,p05,l3,1
i30,e09,c1,p22,l3,4
i38,e09,c1,p02,l2,23
i34,e03,c5,p25,l3,37
i23,e09,c5,p13,l3,2
i06,e05,c5,p07,l1,30
i38,e06,c7,p13,l3,27
i42,e05,c3,p01,l3,14
i02,e08,c4,p15,l3,16
i39,e09,c5,p14,l3,2
i29,e04,c5,p35,l3,7
i38,e12,c4,p16,l3,2
i41,e08,c1,p28,l3,7
i39,e01,c5,p10,l3,17
i38,e10,c7,p13,l2,19
i06,e08,c3,p28,l2,7
i38,e04,c1,p11,l1,33
i03,e09,c5,p29,l3,1
i14,e08,c5,p29,l3,14
i13,e08,c5,p15,l3,7
i06,e10,c3,p29,l4,8
i13,e11,c5,p14,l3,9
i34,e09,c5,p11,l3,4
i41,e08,c1,p18,l3,2
i06,e05,c5,p17,l1,13
i05,e08,c1,unknown,l3,3
i19,e08,c5,p10,l3,3
i23,e09,c5,p24,l3,1
i23,e01,c5,p23,l3,2
i02,e11,c1,p29,l3,1
i06,e11,c3,p10,l2,3
i27,e09,c5,p14,l3,1
i42,e05,c5,p17,l3,3
i05,e07,c1,p19,l3,4
i02,e04,c1,p28,l3,2
i48,e11,c1,p12,l3,1
i07,e08,c5,p22,l3,1
i07,e09,c5,p04,l3,1
i46,e04,c1,p19,l3,1
i13,e03,c5,p12,l3,1
i66,e04,c3,p11,l3,1
i38,e05,c1,p32,l1,1
i16,e04,c5,p02,l3,1
i06,e10,c5,p25,l3,8725
i38,e10,c1,p28,l3,1739
i06,e10,c5,p31,l3,3477
i06,e10,c3,p10,l4,36
i38,e08,c1,p04,l2,91
i38,e10,c4,p19,l3,681
i34,e03,c5,p15,l3,79
i06,e08,c5,p04,l2,962
i38,e01,c1,p01,l3,95
i06,e11,c5,p21,l2,643
i06,e12,c5,p28,l3,128
i63,e10,c1,p35,l3,156
i17,e09,c5,p21,l3,7
i43,e04,c1,p16,l3,12
i02,e01,c1,p10,l3,154
i67,e01,c5,p29,l3,1
i43,e09,c1,p11,l3,5
i01,e11,c1,p10,l3,6
i06,e05,c5,p14,l1,7
i38,e04,c1,p05,l1,25
i38,e08,c1,p32,l2,100
i46,e11,c4,p19,l3,30
i38,e01,c4,p13,l3,26
i06,e10,c3,p21,l4,24
i06,e09,c5,p11,l2,44
i02,e08,c1,p09,l3,25
i39,e09,c5,p08,l3,6
i01,e09,c1,p35,l3,21
i06,e10,c3,p16,l4,38
i06,e12,c5,p09,l3,72
i38,e09,c4,p07,l2,2
i13,e08,c5,p35,l3,18
i38,e08,c1,p20,l2,7
i39,e04,c5,p11,l3,14
unknown,e08,c1,p10,l3,1
i38,e11,c4,p17,l2,7
i06,e10,c3,p17,l3,8
i05,e04,c1,p12,l3,1
i46,e09,c1,p10,l3,4
i06,e07,c5,p04,l2,1
i38,e06,c4,p11,l3,12
i111,e04,c1,p29,l3,1
i19,e10,c3,p10,l4,4
i13,e11,c5,p03,l3,1
i41,e01,c1,p24,l3,3
i43,e08,c1,p18,l3,1
i38,e11,c4,p13,l2,3
i17,e01,c5,p25,l3,24
i95,e01,c5,p35,l3,1
i26,e09,c1,p35,l3,5
i38,e10,c4,p29,l2,2
i34,e09,c5,p12,l3,4
i17,e09,c5,p31,l3,1
i12,e08,c5,p21,l3,1
i16,e09,c5,p12,l3,1
i38,e10,c1,unknown,l2,2
i16,e01,c5,p29,l3,1
i06,e10,c3,p06,l3,2
i43,e01,c1,p12,l3,2
i14,e11,c5,p07,l3,1
i46,e11,c1,p15,l3,4
i06,e04,c3,p09,l1,2
i16,e04,c5,p06,l3,1
i01,e09,c1,p21,l3,1
i38,e10,c4,p09,l2,2
i38,e09,c4,p04,l2,1
i07,e08,c5,p02,l3,1
i38,e08,c1,p26,l2,1
i34,e09,c5,p28,l3,1
i43,e01,c1,p14,l3,3
i26,e09,c4,p35,l3,1
i16,e01,c5,p20,l3,1
i39,e01,c5,p05,l3,2
i05,e07,c1,p11,l3,1
i41,e11,c1,p23,l3,1
i06,e10,c5,p15,l3,63891
i06,e08,c5,p17,l2,1322
i38,e10,c1,p25,l3,2487
i38,e10,c1,p13,l2,828
i38,e10,c1,p08,l4,585
i05,e12,c1,p10,l3,112
i06,e04,c5,p04,l1,390
i38,e08,c1,p11,l2,219
i06,e12,c5,p06,l3,138
i38,e08,c1,p29,l2,37
i39,e09,c5,p15,l3,5
i38,e10,c1,p35,l2,660
i06,e09,c5,p15,l2,179
i38,e08,c1,p27,l2,41
i06,e09,c5,p06,l2,44
i17,e08,c5,p15,l3,15
i17,e01,c5,p19,l3,26
i30,e09,c1,p29,l3,6
i43,e09,c1,p10,l3,20
i06,e01,c5,p28,l3,24
i38,e09,c1,p32,l2,8
i46,e11,c4,p29,l3,130
i06,e10,c5,p18,l1,42
i17,e09,c5,p22,l3,3
i38,e11,c1,p08,l2,72
i38,e10,c4,p04,l3,99
i38,e10,c1,p25,l2,17
i38,e10,c4,p09,l4,28
i39,e01,c5,p25,l3,9
i38,e04,c1,p35,l1,21
i32,e08,c5,p35,l3,22
i38,e04,c1,p21,l1,28
i41,e01,c1,p21,l3,5
i39,e09,c5,p01,l3,4
i06,e01,c3,p19,l3,8
i38,e01,c1,p29,l3,16
i28,e01,c1,p35,l3,2
i13,e11,c5,p11,l3,11
i06,e01,c3,p22,l3,2
i17,e01,c5,p07,l3,4
i38,e10,c4,p28,l4,23
i34,e03,c5,p14,l3,12
i67,e09,c5,p02,l3,1
i05,e12,c1,p29,l3,6
i13,e11,c5,p10,l3,18
i38,e01,c4,p19,l3,11
i06,e10,c5,p04,l1,38
i38,e10,c1,p08,l1,5
i05,e11,c1,p35,l3,4
i33,e03,c1,p19,l3,1
i03,e10,c5,p22,l3,1
i07,e12,c5,p15,l3,9
i39,e04,c5,p18,l3,6
i03,e04,c5,p29,l3,2
i06,e02,c5,p17,l1,1
i02,e01,c1,p06,l3,8
i16,e09,c5,p03,l3,2
i17,e04,c5,p24,l3,11
i14,e01,c5,p11,l3,1
i14,e11,c5,p16,l3,1
i14,e11,c5,p22,l3,2
i16,e04,c5,p21,l3,2
i38,e05,c1,p25,l1,1
i05,e06,c1,p09,l3,2
i48,e11,c1,p17,l3,3
i01,e09,c1,p29,l3,1
i38,e11,c4,p14,l2,2
i37,e03,c5,p33,l3,1
i17,e09,c5,p08,l3,1
i12,e04,c5,p12,l3,1
i38,e10,c1,p12,l3,8959
i38,e10,c1,p21,l3,14046
i02,e08,c1,p02,l3,16
i02,e04,c1,p02,l3,55
i18,e04,c1,p35,l3,8
i02,e04,c1,p10,l3,181
i06,e10,c5,p18,l4,2300
i07,e12,c5,p35,l3,149
i06,e10,c5,p15,l4,5449
i06,e10,c5,p25,l4,782
i17,e08,c5,p31,l3,4
i38,e10,c1,p29,l1,9
i17,e01,c5,p04,l3,15
i06,e10,c5,p14,l1,37
i17,e09,c5,p15,l3,9
i38,e10,c4,p05,l4,47
i06,e09,c5,p05,l2,123
i06,e10,c3,p28,l4,4
i38,e10,c4,p15,l4,34
i38,e10,c4,p20,l3,117
i06,e10,c5,p09,l1,42
i06,e10,c5,p06,l1,66
i06,e10,c3,p11,l3,279
i02,e09,c1,p17,l3,139
i13,e08,c5,p03,l3,11
i38,e04,c1,p14,l1,23
i16,e01,c5,p07,l3,8
i06,e10,c3,p13,l3,90
i23,e09,c5,p19,l3,15
i06,e05,c5,p35,l1,12
i39,e09,c5,p11,l3,7
i16,e08,c5,p02,l3,2
i38,e01,c1,p06,l3,16
i39,e01,c5,p29,l3,11
i01,e08,c1,p03,l3,7
i38,e06,c4,p08,l3,12
i23,e04,c5,p04,l3,2
i38,e10,c1,p09,l1,11
i38,e07,c1,p01,l2,3
i34,e08,c5,p03,l3,20
i38,e11,c4,p02,l2,1
i38,e10,c1,p12,l1,9
i17,e11,c5,p05,l3,25
i05,e08,c1,p15,l3,11
i06,e12,c5,p20,l3,16
i07,e12,c5,p19,l3,1
i38,e10,c7,p32,l4,9
i39,e04,c5,p24,l3,10
i17,e04,c5,p22,l3,5
i17,e04,c5,p28,l3,8
i18,e07,c1,p35,l3,2
i16,e08,c5,p25,l3,1
i34,e08,c5,p23,l3,3
i63,e03,c4,p10,l3,1
i43,e01,c1,p06,l3,3
i67,e10,c5,p02,l3,2
i38,e01,c4,p18,l3,1
i17,e04,c3,p35,l3,8
i12,e09,c5,p16,l3,2
i38,e04,c4,p19,l1,3
i14,e11,c5,p28,l3,1
i14,e01,c5,p17,l3,1
i34,e01,c5,p24,l3,4
i09,e09,c5,p05,l3,1
i13,e03,c5,p35,l3,1
i23,e01,c5,p01,l3,2
i38,e08,c4,p16,l2,1
i03,e08,c5,p01,l3,3
i46,e08,c1,p17,l3,1
i06,e02,c5,p25,l1,1
i06,e10,c5,p05,l4,4147
i17,e01,c5,p10,l3,51
i38,e10,c1,p09,l3,3917
i06,e11,c5,p11,l2,571
i06,e01,c5,p21,l3,196
i06,e01,c5,p05,l3,148
i38,e01,c1,p03,l3,86
i05,e07,c1,p10,l3,18
i06,e11,c3,p01,l2,5
i23,e04,c5,p35,l3,17
i06,e04,c5,p35,l1,167
i02,e09,c1,p24,l3,42
i46,e08,c1,p01,l3,6
i05,e04,c1,p19,l3,21
i02,e01,c1,p29,l3,74
i14,e01,c5,p10,l3,5
i14,e08,c5,p31,l3,122
i23,e03,c5,p35,l3,5
i38,e10,c4,p22,l3,109
i26,e01,c1,p35,l3,8
i38,e10,c1,p18,l2,57
i06,e10,c3,p01,l3,175
i43,e01,c1,p10,l3,30
i38,e01,c1,p12,l3,47
i05,e08,c1,p03,l3,26
i30,e01,c1,p24,l3,9
i06,e05,c5,p12,l1,19
i38,e08,c4,p01,l2,8
i38,e01,c1,p15,l3,59
i89,e01,c1,p17,l3,2
i34,e09,c5,p19,l3,33
i43,e09,c1,p19,l3,16
i17,e09,c5,p20,l3,2
i41,e09,c1,p11,l3,1
i39,e09,c5,p13,l3,11
i38,e11,c4,p07,l2,6
i38,e10,c1,p27,l4,8
i33,e09,c1,p21,l3,1
i14,e11,c5,p19,l3,8
i39,e09,c5,p24,l3,5
i09,e04,c5,p29,l3,3
i38,e10,c4,p30,l4,5
i38,e04,c4,p07,l1,10
i38,e07,c4,p11,l2,2
i46,e09,c1,p15,l3,2
i23,e04,c5,p16,l3,3
i34,e09,c5,p13,l3,7
i39,e09,c5,p28,l3,1
i46,e09,c1,p03,l3,2
i05,e09,c4,p10,l3,1
i14,e12,c5,p35,l3,1
i12,e08,c5,p25,l3,1
i35,e09,c2,p35,l3,5
i38,e10,c1,p20,l1,2
i17,e04,c5,p33,l3,1
i14,e04,c3,p21,l3,3
i06,e05,c5,p23,l1,3
i14,e05,c5,p22,l3,2
i19,e05,c5,p10,l3,1
i107,e04,c2,p35,l3,1
i23,e08,c5,p06,l3,1
i38,e10,c1,p08,l3,3131
i38,e10,c4,p01,l3,1338
i38,e06,c1,p03,l3,1128
i13,e11,c5,p19,l3,26
i38,e09,c1,p10,l2,435
i06,e10,c5,p11,l1,78
i06,e11,c5,p03,l2,508
i06,e04,c5,p32,l1,69
i05,e01,c1,p01,l3,20
i38,e06,c1,p09,l3,347
i38,e09,c1,p11,l2,44
i38,e01,c1,p09,l3,31
i38,e08,c1,p01,l2,385
i38,e06,c4,p19,l3,91
i34,e01,c5,p19,l3,48
i38,e08,c1,p09,l2,46
i05,e04,c1,p35,l3,68
i17,e04,c5,p15,l3,16
i38,e10,c1,p19,l1,63
i07,e09,c5,p35,l3,35
i02,e08,c1,p15,l3,56
i41,e04,c1,p03,l3,6
i14,e11,c5,p05,l3,2
i34,e04,c5,p11,l3,10
i07,e04,c5,p10,l3,11
i17,e11,c5,p07,l3,17
i54,e04,c1,p35,l3,4
i38,e04,c1,p32,l1,9
i43,e08,c1,p11,l3,3
i14,e12,c5,p16,l3,10
i06,e08,c3,p19,l2,5
i14,e11,c5,p03,l3,10
i41,e08,c1,p13,l3,2
i07,e04,c5,p19,l3,4
i32,e11,c5,p21,l3,4
i38,e11,c1,unknown,l2,1
i14,e08,c5,p28,l3,22
i17,e09,c5,p06,l3,1
i17,e01,c5,p22,l3,6
i41,e09,c1,p16,l3,3
i13,e11,c5,p21,l3,1
i38,e12,c1,p24,l3,3
i14,e04,c5,p15,l3,17
i16,e04,c5,p13,l3,2
i06,e07,c5,p35,l2,2
i06,e04,c3,p02,l1,1
i07,e08,c5,p23,l3,2
i38,e08,c4,p22,l2,1
i67,e09,c5,p24,l3,1
i12,e09,c5,p18,l3,1
i21,e12,c1,p11,l3,1
i21,e09,c1,p21,l3,1
i07,e12,c5,p18,l3,1
i43,e01,c1,p15,l3,1
i30,e04,c1,p03,l3,1
i06,e01,c3,p31,l3,1
i05,e03,c1,p05,l3,1
i41,e08,c1,p02,l3,1
i01,e01,c1,p13,l3,1
i05,e06,c1,p07,l3,1
i33,e08,c1,p15,l3,1
i02,e01,c1,p19,l3,424
i38,e10,c1,p11,l3,16622
i38,e10,c4,p20,l4,25
i38,e10,c1,p18,l4,1166
i06,e10,c5,p28,l4,890
i02,e09,c1,p35,l3,33
i06,e10,c5,p20,l1,7
i06,e10,c5,p19,l1,225
i02,e01,c1,p20,l3,30
i06,e11,c5,p26,l2,36
i46,e11,c1,p02,l3,146
i06,e11,c5,p13,l2,306
i41,e11,c1,p19,l3,3
i06,e05,c5,p11,l1,28
i21,e12,c1,p02,l3,20
i06,e10,c5,p06,l2,71
i06,e08,c3,p05,l2,51
i38,e09,c1,p21,l2,34
i06,e01,c5,p09,l3,93
i34,e09,c5,p01,l3,4
i34,e08,c5,p01,l3,31
i38,e06,c4,p09,l3,63
i18,e09,c1,p35,l3,23
i02,e01,c1,p23,l3,30
i39,e09,c5,p19,l3,27
i16,e01,c5,p10,l3,3
i63,e10,c1,p10,l4,45
i43,e12,c1,p28,l3,15
i14,e04,c5,p32,l3,3
i17,e04,c5,p31,l3,3
i41,e09,c1,p04,l3,1
i02,e04,c1,p32,l3,4
i06,e04,c3,p04,l1,10
i38,e10,c7,p15,l3,3
i38,e10,c7,p15,l2,4
i02,e04,c1,p15,l3,33
i38,e08,c1,p23,l2,24
i02,e09,c1,p02,l3,17
i17,e11,c5,p12,l3,6
i42,e05,c5,p12,l3,3
i03,e08,c5,p10,l3,7
i27,e01,c5,p01,l3,3
i46,e08,c1,p02,l3,9
i39,e01,c5,p12,l3,2
i14,e08,c5,p02,l3,26
i17,e09,c5,p02,l3,5
i23,e04,c5,p25,l3,3
i06,e10,c5,p27,l3,4
i13,e11,c5,p12,l3,1
i16,e08,c5,p12,l3,1
i21,e01,c1,p19,l3,2
i23,e05,c5,p01,l3,2
i38,e10,c4,p17,l2,4
i05,e06,c1,p24,l3,3
i39,e09,c5,p03,l3,2
i16,e04,c5,p12,l3,3
i38,e10,c1,p35,l1,1
i39,e01,c5,p11,l3,3
i14,e09,c5,p05,l3,2
i17,e11,c5,p35,l3,5
i43,e11,c1,p10,l3,1
i12,e04,c5,p29,l3,1
i38,e10,c4,p18,l1,1
i25,e03,c5,p10,l3,1
i06,e07,c5,p15,l2,1
i03,e09,c5,p18,l3,2
i05,e08,c1,p21,l3,1
i05,e04,c1,p04,l3,2
i05,e12,c1,p01,l3,4
i64,e05,c3,p19,l3,1
i38,e12,c4,p19,l3,1
i06,e12,c5,p16,l3,235
i02,e01,c1,p21,l3,57
i23,e04,c5,p07,l3,2
i06,e10,c5,p22,l3,13497
i19,e10,c5,p10,l4,17
i38,e09,c1,p19,l2,208
i02,e04,c1,p17,l3,77
i34,e03,c5,p16,l3,42
i34,e04,c5,p13,l3,1
i02,e08,c1,p07,l3,32
i06,e12,c5,p25,l3,41
i03,e04,c5,p16,l3,1
i38,e10,c4,p23,l3,31
i06,e12,c5,p08,l3,42
i38,e11,c1,p16,l2,114
i38,e09,c4,p21,l2,1
i42,e05,c5,p19,l3,49
i61,e08,c1,p35,l3,15
i38,e10,c1,p28,l2,10
i38,e10,c1,p07,l2,90
i06,e10,c5,p02,l2,90
i46,e08,c1,p19,l3,6
i02,e08,c1,p05,l3,133
i01,e08,c1,p13,l3,9
i38,e10,c1,p05,l1,34
i38,e09,c1,p18,l2,74
i17,e08,c5,p28,l3,7
i33,e03,c1,p10,l3,4
i38,e10,c1,p06,l1,5
i07,e12,c5,p29,l3,25
i38,e08,c1,p31,l2,2
i39,e04,c5,p28,l3,14
i38,e12,c1,p17,l3,11
i05,e06,c1,p11,l3,4
i21,e01,c1,p21,l3,4
i16,e01,c5,p02,l3,2
i17,e01,c5,p09,l3,3
i14,e08,c5,p07,l3,13
i12,e08,c5,p17,l3,9
i39,e04,c5,p03,l3,11
i38,e10,c4,p15,l2,8
i30,e09,c1,p07,l3,3
i06,e09,c3,p16,l2,3
i23,e09,c5,p07,l3,3
i42,e05,c3,p10,l3,1
i14,e05,c5,p23,l3,5
i38,e12,c4,p05,l3,3
i43,e01,c1,p16,l3,3
i34,e08,c5,p07,l3,5
i42,e05,c5,p29,l3,4
i38,e11,c4,p04,l2,3
i34,e08,c5,p12,l3,9
i06,e07,c5,p05,l2,4
i17,e11,c5,p31,l3,1
i06,e12,c5,p26,l3,1
i01,e08,c1,p07,l3,5
i41,e09,c1,p28,l3,2
i16,e01,c5,p03,l3,3
i21,e03,c1,p11,l3,3
i14,e01,c5,p23,l3,1
i06,e08,c3,p03,l2,2
i17,e11,c5,p11,l3,5
i05,e12,c1,p18,l3,2
i13,e03,c5,p15,l3,1
i46,e06,c4,p35,l3,2
i38,e10,c1,p03,l3,19434
i06,e08,c5,p01,l2,1212
i06,e04,c3,p03,l1,2
i06,e04,c5,p16,l1,263
i06,e12,c5,p32,l3,49
i38,e10,c1,p14,l4,779
i14,e12,c5,p01,l3,114
i02,e08,c1,p17,l3,472
i38,e10,c1,p19,l4,5947
i06,e01,c5,p07,l3,124
i34,e03,c5,p21,l3,60
i19,e11,c5,p10,l3,26
i06,e01,c5,p16,l3,171
i06,e09,c5,p23,l2,49
i02,e01,c1,p01,l3,77
i39,e04,c5,p05,l3,2
i14,e12,c5,p04,l3,1
i01,e04,c1,p35,l3,37
i06,e01,c5,p26,l3,13
i38,e11,c1,p15,l2,225
i46,e01,c1,p14,l3,2
i02,e04,c1,p23,l3,40
i38,e11,c1,p05,l2,185
i38,e10,c1,unknown,l3,30
i06,e10,c3,p19,l3,254
i38,e10,c4,p11,l3,381
i02,e08,c1,p22,l3,90
i38,e10,c4,p07,l4,71
i38,e10,c1,unknown,l4,7
i06,e10,c5,p11,l2,153
i38,e07,c1,p02,l2,4
i02,e04,c1,p09,l3,6
i02,e01,c1,p35,l3,25
i21,e12,c1,p10,l3,3
i06,e10,c5,p32,l1,18
i06,e10,c5,p33,l3,112
i38,e10,c1,unknown,l3,10
i14,e11,c5,p30,l3,1
i46,e11,c1,p21,l3,14
i05,e12,c1,p21,l3,13
i41,e08,c1,p11,l3,24
i43,e09,c1,p13,l3,2
i05,e01,c1,p09,l3,1
i34,e01,c5,p04,l3,12
i17,e08,c5,p12,l3,17
i01,e09,c1,p10,l3,10
i38,e11,c7,p10,l2,4
i38,e08,c4,p06,l2,5
i17,e01,c5,p17,l3,11
i38,e01,c1,p30,l3,5
i07,e12,c5,p01,l3,2
i38,e12,c1,p13,l3,4
i39,e01,c5,p16,l3,1
i42,e05,c5,p23,l3,1
i23,e03,c5,p22,l3,1
i14,e01,c5,p14,l3,2
i16,e04,c5,p07,l3,1
i61,e09,c1,p35,l3,1
i16,e04,c5,p29,l3,2
i12,e01,c5,p21,l3,1
i41,e04,c1,p07,l3,3
i38,e11,c4,p23,l2,1
i17,e04,c5,p25,l3,7
i42,e02,c5,p05,l3,2
i14,e04,c5,p03,l3,2
i01,e08,c1,p15,l3,2
i27,e04,c5,p24,l3,1
i06,e10,c3,p21,l1,1
i01,e04,c1,p01,l3,1
i21,e01,c1,p12,l3,1
i38,e05,c1,p35,l1,1
i38,e05,c1,p17,l1,2
i06,e08,c3,p01,l2,1
i39,e01,c5,p07,l3,1
i15,e09,c2,p35,l3,246
i06,e08,c5,p21,l2,2214
i06,e10,c5,p06,l3,22610
i06,e12,c5,p35,l3,192
i06,e08,c5,p13,l2,731
i06,e12,c5,p07,l3,92
i06,e10,c5,p07,l3,31277
i06,e11,c5,p24,l2,398
i02,e04,c1,p13,l3,47
i05,e08,c1,p08,l3,2
i38,e09,c1,p13,l2,611
i41,e09,c1,p10,l3,13
i39,e01,c5,p03,l3,4
i06,e10,c5,p08,l4,904
i38,e09,c1,p01,l2,76
i38,e10,c4,p04,l4,22
i38,e10,c4,p21,l3,259
i02,e09,c1,p03,l3,63
i38,e10,c1,p18,l1,20
i38,e11,c1,p14,l2,72
