timestamp,t_value,prediction
1536357000000,501635,915296
1536357300000,555407,915296
1536357600000,605037,915296
1536357900000,655987,915296
1536358200000,703005,915296
1536358500000,761694,761694
1536358800000,787943,761694
1536359100000,837344,1118588
1536359400000,915296,1118588
1536359700000,950506,1118588
1536360000000,1005117,1118588
1536360300000,1037516,1118588
1536360600000,1065878,1118588
1536360900000,1118588,1118588
1536361200000,1133456,1133456
1536361500000,1164336,1133456
1536361800000,1179365,1179365
1536362100000,1202177,1202177
1536362400000,1253322,1253322
1536362700000,1243004,1277531
1536363000000,1277531,1277531
1536363300000,1295495,1277531
1536363600000,1294411,1294411
1536363900000,1335018,1335018
1536364200000,1350709,1358992
1536364500000,1358992,1358992
1536364800000,1424177,1424177
1536365100000,1465647,1465647
1536365400000,1519524,1519524
1536365700000,1547928,1519524
1536366000000,1549440,1549440
1536366300000,1508919,1508919
1536366600000,1492868,1508919
1536366900000,1556807,1556807
1536367200000,1576846,1576846
1536367500000,1594343,1594343
1536367800000,1620655,1594343
1536368100000,1640304,1640304
1536368400000,1726876,1703831
1536368700000,1703831,1703831
1536369000000,1786083,1703831
1536369300000,1775431,1775431
1536369600000,1765853,1765853
1536369900000,1801265,1801265
1536370200000,1890355,1801265
1536370500000,1835249,1801265
1536370800000,1903505,1895228
1536371100000,1898210,1895228
1536371400000,1895228,1895228
1536371700000,2074177,2074177
1536372000000,2109802,2074177
1536372300000,2067296,2067296
1536372600000,2004615,2004615
1536372900000,1970842,1970842
1536373200000,2005918,2005918
1536373500000,2006770,2005918
1536373800000,2022113,2022113
1536374100000,1986701,2022113
1536374400000,2004934,2004934
1536374700000,1965374,1965374
1536375000000,1980341,1980341
1536375300000,2024792,1980341
1536375600000,1995692,1980341
1536375900000,1996309,1957273
1536376200000,1957273,1957273
1536376500000,1977172,1957273
1536376800000,1957511,1957511
1536377100000,1923957,1957511
1536377400000,1878885,1878885
1536377700000,1836211,1878885
1536378000000,1877783,1877783
1536378300000,1862282,1862282
1536378600000,1875889,1875889
1536378900000,1835135,1835135
1536379200000,1823455,1823455
1536379500000,1795213,1823455
1536379800000,1760293,1760293
1536380100000,1757292,1757292
1536380400000,1818044,1757292
1536380700000,1809729,1787660
1536381000000,1787660,1787660
1536381300000,1778959,1787660
1536381600000,1771399,1771399
1536381900000,1809680,1771399
1536382200000,1810429,1771399
1536382500000,1765284,1765284
1536382800000,1810153,1810153
1536383100000,1814097,1814097
1536383400000,1833137,1833137
1536383700000,1804819,1804819
1536384000000,1777394,1804819
1536384300000,1779494,1748996
1536384600000,1748996,1748996
1536384900000,1726207,1726207
1536385200000,1685146,1685146
1536385500000,1696798,1702689
1536385800000,1702689,1702689
1536386100000,1708709,1742598
1536386400000,1742598,1742598
1536386700000,1734128,1742598
1536387000000,1724364,1724364
1536387300000,1717017,1717017
1536387600000,1709646,1709646
1536387900000,1719430,1709646
1536388200000,1721649,1709646
1536388500000,1729202,1739069
1536388800000,1739069,1739069
1536389100000,1723988,1798147
1536389400000,1798147,1786845
1536389700000,1786845,1786845
1536390000000,1762267,1762267
1536390300000,1763937,1763937
1536390600000,1768903,1768903
1536390900000,1747921,1747921
1536391200000,1775059,1743822
1536391500000,1743822,1743822
1536391800000,1770201,1743822
1536392100000,1827800,1827800
1536392400000,1831917,1827800
1536392700000,1891767,1891767
1536393000000,1856804,1856804
1536393300000,1823712,1823712
1536393600000,1829315,1823712
1536393900000,1800097,1800097
1536394200000,1773688,1715061
1536394500000,1715061,1715061
1536394800000,1739905,1739905
1536395100000,1695307,1695307
1536395400000,1713456,1695307
1536395700000,1719163,1695307
1536396000000,1745307,1699019
1536396300000,1757341,1699019
1536396600000,1699019,1699019
1536396900000,1730641,1730641
1536397200000,1720986,1730641
1536397500000,1749956,1639865
1536397800000,1639865,1639865
1536398100000,1641618,1641618
1536398400000,1666824,1666824
1536398700000,1628807,1666824
1536399000000,1608964,1608964
1536399300000,1595081,1595081
1536399600000,1598552,1598552
1536399900000,1563197,1563197
1536400200000,1579935,1563197
1536400500000,1568290,1568290
1536400800000,1522603,1568290
1536401100000,1479237,1479237
1536401400000,1477339,1477339
1536401700000,1476639,1477339
1536402000000,1449119,1477339
1536402300000,1426720,1438501
1536402600000,1431247,1438501
1536402900000,1438501,1438501
1536403200000,1494679,1438501
1536403500000,1398914,1398914
1536403800000,1405486,1405486
1536404100000,1419391,1405486
1536404400000,1420649,1405486
1536404700000,1439285,1523624
1536405000000,1420738,1523624
1536405300000,1461691,1523624
1536405600000,1465972,1523624
1536405900000,1479793,1523624
1536406200000,1523624,1523624
1536406500000,1550343,1523624
1536406800000,1579652,1523624
1536407100000,1571010,1523624
1536407400000,1575639,1523624
1536407700000,1560389,1560389
1536408000000,1619651,1619651
1536408300000,1660346,1660346
1536408600000,1631010,1631010
1536408900000,1661700,1661700
1536409200000,1681795,1661700
1536409500000,1698514,1661700
1536409800000,1696903,1718484
1536410100000,1710702,1718484
1536410400000,1718484,1718484
1536410700000,1758986,1718484
1536411000000,1753167,1753167
1536411300000,1758169,1758169
1536411600000,1781173,1758169
1536411900000,1770055,1770055
1536412200000,1768743,1768743
1536412500000,1799124,1799124
1536412800000,1792304,1792304
1536413100000,1814297,1814297
1536413400000,1808537,1814297
1536413700000,1821726,1821726
1536414000000,1810479,1813608
1536414300000,1813608,1793211
1536414600000,1796030,1793211
1536414900000,1793211,1793211
1536415200000,1853262,1853262
1536415500000,1840120,1786125
1536415800000,1786125,1786125
1536416100000,1760511,1760511
1536416400000,1767739,1755169
1536416700000,1755169,1755169
1536417000000,1747697,1755169
1536417300000,1732280,1732280
1536417600000,1709343,1747697
1536417900000,1704428,1704428
1536418200000,1662569,1662569
1536418500000,1631627,1631627
1536418800000,1595150,1595150
1536419100000,1568082,1568082
1536419400000,1524488,1568082
1536419700000,1498897,1498897
1536420000000,1422480,1422480
1536420300000,1392852,1392852
1536420600000,1356836,1356836
1536420900000,1314619,1314619
1536421200000,1271056,1314619
1536421500000,1231227,1231227
1536421800000,1207047,1231227
1536422100000,1111891,1111891
1536422400000,1929575,1929575
1536422700000,1901906,1901906
1536423000000,1763269,1901906
1536423300000,1670715,1670715
1536423600000,1565141,1565141
1536423900000,1456458,1456458
1536424200000,1351215,1456458
1536424500000,1250714,1142865
1536424800000,1142865,1142865
1536425100000,1060997,1060997
1536425400000,997153,997153
1536425700000,930471,930471
1536426000000,882310,930471
1536426300000,841218,930471
1536426600000,775998,775998
1536426900000,739965,739965
1536427200000,689095,739965
1536427500000,639032,639032
1536427800000,611306,611306
1536428100000,561164,611306
1536428400000,527522,527522
1536428700000,493567,493567
1536429000000,469404,493567
1536429300000,439509,439509
1536429600000,426852,439509
1536429900000,403466,374463
1536430200000,374463,374463
1536430500000,349833,349833
1536430800000,335513,349833
1536431100000,324162,324162
1536431400000,311795,311795
1536431700000,303466,262555
1536432000000,284740,262555
1536432300000,282727,262555
1536432600000,262555,262555
1536432900000,250099,262555
1536433200000,253801,262555
1536433500000,237835,262555
1536433800000,229193,262555
1536434100000,221660,221660
1536434400000,210096,221660
1536434700000,211011,211011
1536435000000,200945,200945
1536435300000,205042,205042
1536435600000,194877,205042
1536435900000,194206,194206
1536436200000,188987,194206
1536436500000,186477,186477
1536436800000,185817,184015
1536437100000,189127,184015
1536437400000,184015,184015
1536437700000,184424,184424
1536438000000,180875,184424
1536438300000,183048,184424
1536438600000,187279,187279
1536438900000,184094,184094
1536439200000,187397,187397
1536439500000,197751,187397
1536439800000,202992,202992
1536440100000,210881,210881
1536440400000,219229,210881
1536440700000,225387,210881
1536441000000,241707,241707
1536441300000,253933,253933
1536441600000,271585,271585
1536441900000,290157,271585
1536442200000,318529,841162
1536442500000,357414,841162
1536442800000,388028,841162
1536443100000,420953,500917
1536443400000,458954,500917
1536443700000,500917,500917
1536444000000,572352,572352
1536444300000,596838,841162
1536444600000,656875,841162
1536444900000,689445,841162
1536445200000,750371,841162
1536445500000,799848,841162
1536445800000,841162,841162
1536446100000,893783,841162
1536446400000,940711,841162
1536446700000,1001200,184094
1536447000000,1028751,184094
1536447300000,1059228,1059228
1536447600000,1121307,1059228
1536447900000,1150646,1239087
1536448200000,1186963,1186963
1536448500000,1235308,1235308
1536448800000,1239087,1235308
1536449100000,1280113,1280113
1536449400000,1304383,1304383
1536449700000,1323242,1323242
1536450000000,1361956,1361956
1536450300000,1354407,1354407
1536450600000,1372765,1372765
1536450900000,1387077,1372765
1536451200000,1471760,1630870
1536451500000,1480362,1630870
1536451800000,1500217,1630870
1536452100000,1518660,1630870
1536452400000,1563818,1630870
1536452700000,1603976,1630870
1536453000000,1630870,1630870
1536453300000,1655261,1727265
1536453600000,1677478,1727265
1536453900000,1718380,1727265
1536454200000,1727265,1727265
1536454500000,1740967,1727265
1536454800000,1798299,1798299
1536455100000,1801109,1798299
1536455400000,1828054,1828054
1536455700000,1859418,1828054
1536456000000,1862390,1828054
1536456300000,1892320,1926056
1536456600000,1912948,1926056
1536456900000,1926056,1926056
1536457200000,1918391,1918391
1536457500000,1924568,1924568
1536457800000,1938265,1938265
1536458100000,2088390,2088390
1536458400000,2164151,2164151
1536458700000,2186595,2088390
1536459000000,2111259,2122815
1536459300000,2122815,2122815
1536459600000,2133848,2073701
1536459900000,2127893,2073701
1536460200000,2073701,2073701
1536460500000,2098230,2073701
1536460800000,2096917,2073701
1536461100000,2052650,2052650
1536461400000,2011245,2011245
1536461700000,2006599,2073701
1536462000000,2005236,1966107
1536462300000,1966107,1966107
1536462600000,1962669,1962669
1536462900000,1968185,1962238
1536463200000,1944606,1962238
1536463500000,1962238,1962238
1536463800000,1952770,1952770
1536464100000,1914754,1952770
1536464400000,1887211,1952770
1536464700000,1903065,1952770
1536465000000,1914389,1952770
1536465300000,1872292,1952770
1536465600000,1916988,1952770
1536465900000,1951942,1951942
1536466200000,1837971,1951942
1536466500000,1877743,1914754
1536466800000,1891787,1891787
1536467100000,1852495,1852495
1536467400000,1903848,1914754
1536467700000,1920566,1920566
1536468000000,1846249,1920566
1536468300000,1849222,1920566
1536468600000,1861533,1920566
1536468900000,1805931,1920566
1536469200000,1845992,1920566
1536469500000,1844303,1920566
1536469800000,1845853,1920566
1536470100000,1825331,1825331
1536470400000,1808574,1825331
1536470700000,1793532,1825331
1536471000000,1802718,1802718
1536471300000,1825517,1746127
1536471600000,1787653,1746127
1536471900000,1746127,1746127
1536472200000,1729186,1742540
1536472500000,1749917,1742540
1536472800000,1789168,1742540
1536473100000,1754467,1742540
1536473400000,1768950,1742540
1536473700000,1733295,1742540
1536474000000,1746198,1742540
1536474300000,1756122,1742540
1536474600000,1754378,1742540
1536474900000,1750140,1742540
1536475200000,1747736,1742540
1536475500000,1747981,1742540
1536475800000,1742540,1742540
1536476100000,1753574,1753574
1536476400000,2116979,2012586
1536476700000,2012586,2012586
1536477000000,1977945,2012586
1536477300000,1922745,1977945
1536477600000,1875166,1846397
1536477900000,1818302,1846397
1536478200000,1841563,1846397
1536478500000,1834341,1846397
1536478800000,1846397,1846397
1536479100000,1857976,1846397
1536479400000,1819352,1846397
1536479700000,1817049,1846397
1536480000000,1849231,1846397
1536480300000,1888724,1846397
1536480600000,1855513,1855513
1536480900000,1816461,1816461
1536481200000,1799643,1799643
1536481500000,1793175,1799643
1536481800000,1800999,1790936
1536482100000,1790936,1790936
1536482400000,1821894,1790936
1536482700000,1775811,1775811
1536483000000,1778680,1778680
1536483300000,1806778,1778680
1536483600000,1747423,1778680
1536483900000,1746972,1734722
1536484200000,1734722,1734722
1536484500000,1729856,1729856
1536484800000,1696343,1696343
1536485100000,1696269,1662093
1536485400000,1664471,1662093
1536485700000,1662093,1662093
1536486000000,1677804,1662093
1536486300000,1695379,1695379
1536486600000,1659357,1695379
1536486900000,1622125,1695379
1536487200000,1588943,1695379
1536487500000,1557718,1557718
1536487800000,1528931,1557718
1536488100000,1543106,1557718
1536488400000,1532307,1557718
1536488700000,1529966,1463285
1536489000000,1460613,1463285
1536489300000,1463285,1463285
1536489600000,1460057,1460057
1536489900000,1502796,1502796
1536490200000,1470406,1440996
1536490500000,1440996,1440996
1536490800000,1455007,1455007
1536491100000,1442504,1455007
1536491400000,1448231,1448231
1536491700000,1472111,1448231
1536492000000,1521685,1556541
1536492300000,1530745,1556541
1536492600000,1563148,1563148
1536492900000,1552583,1552583
1536493200000,1556541,1556541
1536493500000,1576047,1810359
1536493800000,1598202,1810359
1536494100000,1865778,1810359
1536494400000,1832379,1810359
1536494700000,1782538,1782538
1536495000000,1770130,1792636
1536495300000,1792636,1792636
1536495600000,1791316,1810359
1536495900000,1795783,1810359
1536496200000,1810359,1810359
1536496500000,1820079,1820079
1536496800000,1781898,1820079
1536497100000,1829484,1820079
1536497400000,1875357,1820079
1536497700000,1890656,1890656
1536498000000,1916077,1890656
1536498300000,1910235,1910235
1536498600000,1953531,1910235
1536498900000,1974596,1910235
1536499200000,1967856,1967856
1536499500000,1946010,1946010
1536499800000,1949528,1946010
1536500100000,1929204,1929204
1536500400000,1931783,1931783
1536500700000,1970068,1931783
1536501000000,1940096,1951210
1536501300000,1951747,1951210
1536501600000,2000655,1951210
1536501900000,1951210,1951210
1536502200000,1921395,1951210
1536502500000,1910148,1951210
1536502800000,1870157,1951210
1536503100000,1872566,1951210
1536503400000,1838461,1951210
1536503700000,1791735,1951210
1536504000000,1766024,1951210
1536504300000,1744002,1706953
1536504600000,1706953,1706953
1536504900000,1655532,1706953
1536505200000,1600513,1600513
1536505500000,1576622,1655532
1536505800000,1533882,1533882
1536506100000,1467337,1533882
1536506400000,1398065,1398065
1536506700000,1369155,1369155
1536507000000,1311444,1369155
1536507300000,1270870,1369155
1536507600000,1234505,1234505
1536507900000,1189995,1234505
1536508200000,1151066,1189995
1536508500000,1046103,1189995
1536508800000,1453099,1310385
1536509100000,1310385,1310385
1536509400000,1198450,1310385
1536509700000,1081044,1081044
1536510000000,1009638,1081044
1536510300000,930829,1081044
1536510600000,849102,763898
1536510900000,763898,763898
1536511200000,706043,706043
1536511500000,642641,642641
1536511800000,618769,642641
1536512100000,570176,642641
1536512400000,532383,497702
1536512700000,497702,497702
1536513000000,463640,463640
1536513300000,442497,442497
1536513600000,412647,442497
1536513900000,384195,384195
1536514200000,370078,370078
1536514500000,345909,324205
1536514800000,324205,324205
1536515100000,297682,252828
1536515400000,292301,252828
1536515700000,287477,261102
1536516000000,277336,261102
1536516300000,261102,261102
1536516600000,252828,261102
1536516900000,238655,261102
1536517200000,220997,261102
1536517500000,208933,261102
1536517800000,207019,188475
1536518100000,188475,188475
1536518400000,184931,188475
1536518700000,190880,261102
1536519000000,188376,261102
1536519300000,179105,179105
1536519600000,178025,178025
1536519900000,169046,169046
1536520200000,155800,169046
1536520500000,166121,169046
1536520800000,168876,168876
1536521100000,161104,168876
1536521400000,142951,142951
1536521700000,138630,142951
1536522000000,150087,143147
1536522300000,143147,143147
1536522600000,139512,139512
1536522900000,143932,143932
1536523200000,130785,130785
1536523500000,130984,130984
1536523800000,137753,153872
1536524100000,138768,153872
1536524400000,139826,153872
1536524700000,137558,153872
1536525000000,142543,153872
1536525300000,153872,153872
1536525600000,156845,156845
1536525900000,158712,158712
1536526200000,166824,158712
1536526500000,168487,158712
1536526800000,185191,158712
1536527100000,194959,158712
1536527400000,202129,158712
1536527700000,217090,158712
1536528000000,233473,233473
1536528300000,256788,256788
1536528600000,279335,256788
1536528900000,307846,375449
1536529200000,332913,375449
1536529500000,375449,375449
1536529800000,403389,403389
1536530100000,443640,443640
1536530400000,508224,508224
1536530700000,566037,566037
1536531000000,600253,566037
1536531300000,617566,617566
1536531600000,668776,617566
1536531900000,697714,668776
1536532200000,738395,738395
1536532500000,774364,774364
1536532800000,796591,796591
1536533100000,814454,814454
1536533400000,863207,863207
1536533700000,897772,863207
1536534000000,895887,895887
1536534300000,918202,918202
1536534600000,931780,939686
1536534900000,939686,939686
1536535200000,917889,917889
1536535500000,918639,918639
1536535800000,939729,918639
1536536100000,943279,943279
1536536400000,949907,985540
1536536700000,958049,985540
1536537000000,961462,985540
1536537300000,985540,985540
1536537600000,1018731,1741368
1536537900000,1055843,1741368
1536538200000,1077815,1741368
1536538500000,1107267,1741368
1536538800000,1112759,1741368
1536539100000,1131892,1741368
1536539400000,1193575,1741368
1536539700000,1238494,1741368
1536540000000,1254447,1741368
1536540300000,1276690,1741368
1536540600000,837728,1741368
1536540900000,474186,1741368
1536541200000,442085,1741368
1536541500000,257328,1741368
1536541800000,170597,1741368
1536542100000,348542,1741368
1536542400000,495665,1741368
1536542700000,260894,1741368
1536543000000,479564,1741368
1536543300000,1365832,1741368
1536543600000,1545802,1741368
1536543900000,1577280,1741368
1536544200000,1569590,1741368
1536544500000,1621087,1741368
1536544800000,1705814,1741368
1536545100000,1701023,1741368
1536545400000,1632821,1741368
1536545700000,1698911,1741368
1536546000000,1665751,1741368
1536546300000,1696148,1741368
1536546600000,1671248,1741368
1536546900000,1679966,1741368
1536547200000,1671417,1741368
1536547500000,1682278,1741368
1536547800000,1820929,1741368
1536548100000,1829318,1741368
1536548400000,1794761,1741368
1536548700000,1804341,1741368
1536549000000,1808465,1741368
1536549300000,1823821,1741368
1536549600000,1807882,1741368
1536549900000,1741368,1741368
1536550200000,1700762,1741368
1536550500000,1675065,1741368
1536550800000,1591832,1741368
1536551100000,1663323,1741368
1536551400000,1634752,1741368
1536551700000,1583473,1583473
1536552000000,1551941,1583473
1536552300000,1571009,1571009
1536552600000,1566761,1566761
1536552900000,1605177,1566761
1536553200000,1641645,1641645
1536553500000,1668984,1641645
1536553800000,1690152,1673625
1536554100000,1673625,1673625
1536554400000,1675984,1675984
1536554700000,1692173,1692173
1536555000000,1692727,1692727
1536555300000,1672511,1636456
1536555600000,1636456,1636456
1536555900000,1611087,1636456
1536556200000,1595961,1560078
1536556500000,1560078,1560078
1536556800000,1533832,1560078
1536557100000,1506369,1560078
1536557400000,1522414,1560078
1536557700000,1496639,1560078
1536558000000,1481964,1481964
1536558300000,1475510,1496639
1536558600000,1469861,1496639
1536558900000,1508866,1496639
1536559200000,1572182,1496639
1536559500000,1593645,1496639
1536559800000,1589692,1589692
1536560100000,1577153,1577153
1536560400000,1561941,1577153
1536560700000,1553101,1553101
1536561000000,1574869,1553101
1536561300000,1651342,1553101
1536561600000,1641356,1668234
1536561900000,1668234,1668234
1536562200000,1677736,1677736
1536562500000,1621508,1621508
1536562800000,1732818,1732818
1536563100000,1648127,1732818
1536563400000,1653690,1653690
1536563700000,1688903,1653690
1536564000000,1700820,1690049
1536564300000,1690049,1690049
1536564600000,1677624,1677624
1536564900000,1692790,1692790
1536565200000,1680622,1692790
1536565500000,1677187,1677187
1536565800000,1661582,1661582
1536566100000,1629341,1629341
1536566400000,1646279,1646279
1536566700000,1625442,1646279
1536567000000,1615513,1677736
1536567300000,1574015,1677736
1536567600000,1568647,1677736
1536567900000,1583087,1677736
1536568200000,1589166,1677736
1536568500000,1573697,1677736
1536568800000,1566074,1677736
1536569100000,1578353,1677736
1536569400000,1594472,1677736
1536569700000,1597166,1677736
1536570000000,1580669,1677736
1536570300000,1553743,1677736
1536570600000,1510335,1510335
1536570900000,1496955,1496955
1536571200000,1513293,1443007
1536571500000,1463455,1443007
1536571800000,1443007,1443007
1536572100000,1408942,1443007
1536572400000,1440946,1443007
1536572700000,1390156,1443007
1536573000000,1404245,1443007
1536573300000,1387848,1443007
1536573600000,1367284,1443007
1536573900000,1349849,1443007
1536574200000,1395348,1443007
1536574500000,1426610,1443007
1536574800000,1452976,1443007
1536575100000,1389096,1443007
1536575400000,1373602,1443007
1536575700000,1327422,1443007
1536576000000,1319645,1443007
1536576300000,1329075,1443007
1536576600000,1335773,1443007
1536576900000,1320977,1443007
1536577200000,1330263,1443007
1536577500000,1377013,1443007
1536577800000,1389040,1443007
1536578100000,1400898,1443007
1536578400000,1437614,1443007
1536578700000,1420588,1443007
1536579000000,1467561,1443007
1536579300000,1483431,1443007
1536579600000,1448823,1443007
1536579900000,1461725,1443007
1536580200000,1483390,1483390
1536580500000,1507200,1507200
1536580800000,1589253,1571648
1536581100000,1603045,1571648
1536581400000,1562696,1571648
1536581700000,1571648,1571648
1536582000000,1586981,1586981
1536582300000,1634580,1688347
1536582600000,1625629,1688347
1536582900000,1603622,1688347
1536583200000,1643088,1688347
1536583500000,1642045,1688347
1536583800000,1662949,1688347
1536584100000,1636133,1688347
1536584400000,1688347,1688347
1536584700000,1715618,1688347
1536585000000,1708780,1735146
1536585300000,1715730,1735146
1536585600000,1735146,1735146
1536585900000,1752567,1774635
1536586200000,1741281,1774635
1536586500000,1759430,1774635
1536586800000,1791325,1774635
1536587100000,1816145,1774635
1536587400000,1815436,1774635
1536587700000,1774635,1774635
1536588000000,1830873,1774635
1536588300000,1791932,1774635
1536588600000,1778737,1774635
1536588900000,1737065,1774635
1536589200000,1736365,1774635
1536589500000,1721559,1774635
1536589800000,1681188,1774635
1536590100000,1657849,1774635
1536590400000,1636205,1774635
1536590700000,1575548,1774635
1536591000000,1527222,1774635
1536591300000,1468443,1774635
1536591600000,1444619,1444619
1536591900000,1399117,1444619
1536592200000,1371262,1371262
1536592500000,1313104,1313104
1536592800000,1257801,1313104
1536593100000,1209204,1160520
1536593400000,1160520,1160520
1536593700000,1121042,1121042
1536594000000,1066708,1815436
1536594300000,1039630,1815436
1536594600000,1030533,1815436
1536594900000,976716,1815436
1536595200000,1470990,1815436
1536595500000,1352535,1815436
1536595800000,1309252,1815436
1536596100000,1289471,1815436
1536596400000,1201444,1815436
1536596700000,1166777,1815436
1536597000000,1124240,1124240
1536597300000,1027786,1815436
1536597600000,987491,987491
1536597900000,926718,987491
1536598200000,786992,682226
1536598500000,759558,682226
1536598800000,730566,682226
1536599100000,682226,682226
1536599400000,663813,682226
1536599700000,641723,682226
1536600000000,597466,682226
1536600300000,580324,682226
1536600600000,559205,682226
1536600900000,531941,682226
1536601200000,516291,682226
1536601500000,484447,682226
1536601800000,451687,682226
1536602100000,380201,682226
1536602400000,356735,682226
1536602700000,317885,317885
1536603000000,320432,320432
1536603300000,280053,320432
1536603600000,264580,240970
1536603900000,240970,240970
1536604200000,231210,240970
1536604500000,224088,174704
1536604800000,218575,174704
1536605100000,203612,174704
1536605400000,197319,174704
1536605700000,190492,174704
1536606000000,197653,174704
1536606300000,195324,174704
1536606600000,185082,174704
1536606900000,174704,174704
1536607200000,167684,174704
1536607500000,158969,174704
1536607800000,165418,174704
1536608100000,157925,157925
1536608400000,158676,157925
1536608700000,157960,157925
1536609000000,154533,157925
1536609300000,162384,157925
1536609600000,157321,157925
1536609900000,157506,157925
1536610200000,158125,157925
1536610500000,153516,153516
1536610800000,158014,158014
1536611100000,161118,162366
1536611400000,162366,162366
1536611700000,175525,175525
1536612000000,169330,175662
1536612300000,175662,175662
1536612600000,177388,177388
1536612900000,179672,202474
1536613200000,202474,202474
1536613500000,208806,416955
1536613800000,218069,416955
1536614100000,233952,416955
1536614400000,242115,416955
1536614700000,259368,416955
1536615000000,287960,416955
1536615300000,316864,416955
1536615600000,359307,416955
1536615900000,386225,416955
1536616200000,416955,416955
1536616500000,458421,242115
1536616800000,514915,242115
1536617100000,574503,242115
1536617400000,623253,242115
1536617700000,669248,242115
1536618000000,697754,242115
1536618300000,735474,242115
1536618600000,781470,242115
1536618900000,819718,242115
1536619200000,864403,242115
1536619500000,886314,242115
1536619800000,915203,931297
1536620100000,931297,931297
1536620400000,965175,965175
1536620700000,978606,978606
1536621000000,995890,995890
1536621300000,980531,980531
1536621600000,993318,980531
1536621900000,986194,986194
1536622200000,1004054,1004054
1536622500000,1018956,1018956
1536622800000,1032640,1018956
1536623100000,1039539,1018956
1536623400000,1057098,1080796
1536623700000,1080796,1080796
1536624000000,1120259,1080796
1536624300000,1118465,1080796
1536624600000,1144659,1173097
1536624900000,1173097,1173097
1536625200000,1229071,1229071
1536625500000,1266589,1284579
1536625800000,1264157,1284579
1536626100000,1284579,1284579
1536626400000,1316553,1284579
1536626700000,1340821,1340821
1536627000000,1407182,1340821
1536627300000,1440135,1407182
1536627600000,1441735,1441735
1536627900000,1457150,1441735
1536628200000,1538246,1441735
1536628500000,1544718,1441735
1536628800000,1556970,1441735
1536629100000,1580931,1441735
1536629400000,1579497,1579497
1536629700000,1594284,1579497
1536630000000,1582997,1579497
1536630300000,1602601,1579497
1536630600000,1675481,1579497
1536630900000,1966965,1579497
1536631200000,1975558,1579497
1536631500000,1814972,1579497
1536631800000,1851068,1579497
1536632100000,2044742,2044742
1536632400000,1871917,2044742
1536632700000,1854462,1854462
1536633000000,1865801,1854462
1536633300000,1831119,1792145
1536633600000,1792145,1792145
1536633900000,1771188,1771188
1536634200000,1740255,1740255
1536634500000,1758335,1758335
1536634800000,1764758,1764758
1536635100000,1756587,1768206
1536635400000,1768206,1768206
1536635700000,1773529,1768206
1536636000000,1754264,1754264
1536636300000,1699251,1613719
1536636600000,1663432,1613719
1536636900000,1644844,1613719
1536637200000,1613719,1613719
1536637500000,1613100,1613719
1536637800000,1603778,1613719
1536638100000,1575807,1613719
1536638400000,1573825,1573825
1536638700000,1556004,1573825
1536639000000,1608985,1608985
1536639300000,1651146,1738200
1536639600000,1689416,1738200
1536639900000,1738200,1738200
1536640200000,1735101,1738200
1536640500000,1747368,1738200
1536640800000,1708514,1738200
1536641100000,1746376,1738200
1536641400000,1709173,1738200
1536641700000,1675095,1675095
1536642000000,1668746,1675095
1536642300000,1607301,1675095
1536642600000,1553252,1548091
1536642900000,1548091,1548091
1536643200000,1505411,1505411
1536643500000,1519853,1505411
1536643800000,1539799,1505411
1536644100000,1518899,1505411
1536644400000,1492069,1505411
1536644700000,1480854,1499727
1536645000000,1499727,1499727
1536645300000,1551544,1551544
1536645600000,1558494,1558494
1536645900000,1551420,1551420
1536646200000,1543495,1551420
1536646500000,1528369,1551420
1536646800000,1545312,1518396
1536647100000,1518396,1518396
1536647400000,1524147,1518396
1536647700000,1520884,1520884
1536648000000,1469547,1520884
1536648300000,1481685,1612319
1536648600000,1508959,1612319
1536648900000,1542641,1612319
1536649200000,1612319,1612319
1536649500000,1522167,1612319
1536649800000,1499883,1499883
1536650100000,1506111,1506111
1536650400000,1471384,1514753
1536650700000,1510483,1514753
1536651000000,1514753,1514753
1536651300000,1533808,1514753
1536651600000,1502229,1514753
1536651900000,1491979,1514753
1536652200000,1458547,1458547
1536652500000,1499286,1458547
1536652800000,1532580,1470760
1536653100000,1529850,1470760
1536653400000,1483539,1470760
1536653700000,1470760,1470760
1536654000000,1450164,1450164
1536654300000,1436535,1436535
1536654600000,1444833,1444833
1536654900000,1458741,1458741
1536655200000,1437140,1430567
1536655500000,1421729,1430567
1536655800000,1430567,1430567
1536656100000,1452052,1430567
1536656400000,1419662,1430567
1536656700000,1405292,1430567
1536657000000,1433095,1430567
1536657300000,1387985,1430567
1536657600000,1390066,1390066
1536657900000,1367514,1252978
1536658200000,1358555,1252978
1536658500000,1339946,1252978
1536658800000,1321005,1252978
1536659100000,1313862,1252978
1536659400000,1309648,1252978
1536659700000,1290445,1252978
1536660000000,1256357,1252978
1536660300000,1272710,1252978
1536660600000,1276650,1252978
1536660900000,1266734,1252978
1536661200000,1278049,1252978
1536661500000,1252978,1252978
1536661800000,1239922,1252978
1536662100000,1246117,1252978
1536662400000,1266733,1252978
1536662700000,1238362,1252978
1536663000000,1256425,1252978
1536663300000,1278029,1252978
1536663600000,1282191,1252978
1536663900000,1301296,1252978
1536664200000,1282411,1252978
1536664500000,1287003,1252978
1536664800000,1303164,1252978
1536665100000,1322864,1252978
1536665400000,1362900,1252978
1536665700000,1390830,1252978
1536666000000,1393926,1252978
1536666300000,1377384,1252978
1536666600000,1399604,1399604
1536666900000,1485377,1399604
1536667200000,1515589,1399604
